static_x,static_y,static_z,moving_x,moving_y,moving_z,up_x,up_y,up_z,down_x,down_y,down_z,angleActual,actualAngle
-0.056994292564760025,-0.02564046002135082,0.31126455595946884,0.03167641446126384,0.06840386784346589,0.2820063145250997,-0.028346675560906996,-0.03062223176151923,0.33073630338380516,0.12966561979059577,0.06442276380282876,0.2434365810922812,,30
-0.05656178985253181,-0.01562877901137501,0.31047882180174174,0.03086915186048154,0.07611675661390828,0.27243330270844146,-0.027968990843382505,-0.01986878309299981,0.32921470575218315,0.12228196739095823,0.06919230211253599,0.22637337772256041,,30
-0.05759655822953394,-0.024221629632688736,0.3151046168269608,0.03136672493951756,0.06958161249785727,0.279521538637871,-0.027540201663950385,-0.028133045733031742,0.3250209333202754,0.12526530488772877,0.06393589394289938,0.23454162799826062,,30
-0.05670793115743704,-0.023565033197263153,0.309712887825364,0.030817593202287767,0.0693890876647805,0.27356124199430676,-0.027695874992006497,-0.028259258733640574,0.3261661767641305,0.12216085016251368,0.06287288653080023,0.22804315540417688,,30
-0.05599314565019265,-0.021593533650217087,0.30834245360278584,0.031955523227243564,0.07203778555806221,0.2778334065403877,-0.026639196298200527,-0.0258550863319786,0.3199713229665338,0.12643452934765403,0.06670583956785206,0.23396355417764628,,30
-0.05599314565019265,-0.021593533650217087,0.30834245360278584,0.031955523227243564,0.07203778555806221,0.2778334065403877,-0.026639196298200527,-0.0258550863319786,0.3199713229665338,0.12643452934765403,0.06670583956785206,0.23396355417764628,,30
-0.05637176379172961,-0.020815399862826534,0.3119870374951824,0.031900458245102396,0.07256249534251909,0.2779621789803199,-0.0267980718739271,-0.025214298057459082,0.3227519036269312,0.12704681993237335,0.06691816771658339,0.23494544008618787,,30
-0.056191052005810135,-0.02700622487543165,0.31117876679021156,0.03285462352133967,0.06741773965629348,0.2850870040517944,-0.02727072003593702,-0.03215324620082552,0.33017979268999526,0.130290680314828,0.062306197278964824,0.24201398675034264,,30
-0.055703388620935865,-0.02829929411790226,0.3116237156700115,0.03354519750627476,0.06658902242697277,0.28713317819669976,-0.02686339355724019,-0.03372029272131287,0.33150618642833324,0.1294850430780872,0.06085470511954464,0.2398486886311327,,30
-0.05560995336370845,-0.029525791691712606,0.3109479234903105,0.03323741457768341,0.06449546840222851,0.28336101410803377,-0.026164204870115317,-0.03428622409560927,0.32403146841713143,0.1289806860048812,0.05961280123623869,0.23934270168179952,,30
-0.05598153827254634,-0.02988985555633561,0.31113063346408104,0.03279517318831216,0.0647877912760563,0.2828852406541638,-0.026150529758109133,-0.034213622668603845,0.31978996585090946,0.13067954809333904,0.06042809299339877,0.24341859137433053,,30
-0.05615974728903617,-0.021984231482200117,0.3110753880330877,0.0321191874707505,0.07185620262829556,0.278662472563066,-0.026415460293928737,-0.025935631137533846,0.3181663766105503,0.12609896441205648,0.0652183621559447,0.23295934904333726,,30
-0.05604060649969543,-0.0211587021525105,0.3120699119950403,0.032722125113479314,0.07206644259995852,0.2791676898790891,-0.02729510594087934,-0.026008367339674262,0.33252896844339846,0.12841935087008632,0.06642132155932606,0.23614192336427345,,30
-0.05604060649969543,-0.0211587021525105,0.3120699119950403,0.032722125113479314,0.07206644259995852,0.2791676898790891,-0.02729510594087934,-0.026008367339674262,0.33252896844339846,0.12841935087008632,0.06642132155932606,0.23614192336427345,,30
-0.024490754352384205,-0.0468555509189816,0.31676357680488626,0.06276560320289301,0.04871374559394503,0.2780041869034851,0.0057998248465920745,-0.05245003279392558,0.32643558129225264,0.15558960957009296,0.043724437452750065,0.21042802731803803,,30
-0.023911177820585473,-0.047277589529358205,0.3156007327396129,0.06300140851170005,0.048281510714662454,0.27730027720843553,0.006509592879546952,-0.052173675202879174,0.32025380478007925,0.1555284913686012,0.043773434510025536,0.2093656934617767,,30
-0.023296443804573356,-0.04651680990309932,0.3149686799254909,0.06344223465540541,0.04989818621916139,0.278288568575997,0.0069990866287228315,-0.05129962022601238,0.3181691282142602,0.15634829211090936,0.045399423968504854,0.20966922686683648,,30
-0.022758759704815085,-0.0446620188270294,0.31634556108376694,0.06286026746962362,0.0501942745837382,0.2738074914506736,0.007603744408834,-0.049899534104268006,0.3232077449843924,0.16119015962745648,0.04771413134631683,0.21573684961722658,,30
-0.022837580329799916,-0.04616244839262642,0.31789512158485644,0.06329435731914594,0.04932062341554301,0.2777171317990709,0.007568740904679945,-0.05111142504161428,0.32434391151175757,0.15238332991799458,0.04389958598196044,0.20441177169064892,,30
-0.02283826551483858,-0.04762546893888159,0.3143036517446774,0.0636444695133967,0.04791945923565681,0.28025398849495403,0.007489357588336178,-0.053320258085850565,0.32418171387590755,0.1594141714036001,0.04471326466536576,0.21448549259955452,,30
-0.023587994103703873,-0.05006087337637641,0.31598498640806283,0.06151754853918118,0.04553924460598688,0.27533631072964504,0.006927114111300099,-0.05369724293302505,0.3144800928323004,0.15236107073085337,0.04160319248319959,0.20750959120529106,,30
-0.02467062012390515,-0.05088376951112828,0.31251446597875077,0.05971803336360491,0.04463281849379348,0.27344127691068393,0.005567528928363776,-0.055388216969096356,0.318138974121865,0.1536958675277106,0.041955347501675164,0.21227651277889809,,30
-0.02561331265807131,-0.04980054955331459,0.3088560383667987,0.06023946138692847,0.04657233891809814,0.2809319524635158,0.004522640109796774,-0.05607382237853781,0.32170865830214446,0.15263943721902826,0.04250523129262521,0.2132285932105445,,30
-0.027362400948330427,-0.046858201073053864,0.3121890475303935,0.05841991733219168,0.049375824917518095,0.2786435719290989,0.002587593408815879,-0.051308671065115906,0.31723500201407995,0.15123810455597825,0.045617025164037886,0.213667192745221,,30
-0.02803275894740689,-0.04691917245197168,0.315227653275692,0.058834920513377735,0.04991209398722058,0.28253257356968353,0.002263078049822292,-0.05178804627061404,0.3217703811300392,0.1471113779492277,0.04414380243609371,0.20872895381421372,,30
-0.02816724638518062,-0.04791017779203234,0.31224257322857796,0.06088271879390085,0.049753609445334156,0.2927371317650901,0.0016176015918320187,-0.05379355720084644,0.3265488482105392,0.15165892283209959,0.04387720303862732,0.21634601727271555,,30
-0.028441669026236557,-0.05014952152724455,0.3132570445380645,0.058343418980276326,0.04623096857014281,0.28278135237672347,0.0018214445829146729,-0.05464575326882444,0.3172008648729197,0.1474706074690365,0.041439699372231006,0.21061939217053013,,30
-0.028738595909231827,-0.05203520187034997,0.3147927604724744,0.05914517562287212,0.04569011447187794,0.28680651296125587,0.0016360726911420758,-0.05611068772832253,0.31680590293239647,0.14878436460598723,0.040639273393940356,0.2123722595944589,,30
-0.02916052448137853,-0.05245733493374983,0.31721415357724814,0.05963036963258766,0.04661725067578116,0.2895191229988208,0.0015557650033851365,-0.05619591544723863,0.31740705613820164,0.14620064563887167,0.04050045028034143,0.20929179233681566,,30
-0.028378607810811262,-0.05000070411577255,0.309697108110703,0.05911830567031163,0.04759894175986028,0.2875912564443073,0.0015398131425503783,-0.054346235094509414,0.3123815597599239,0.15227579383548234,0.04317474449286162,0.21768463469335353,,30
-0.028978423534904492,-0.048866449700848726,0.31076355644390485,0.056807118982189944,0.04730171714438498,0.279757630841192,0.0009556444326719705,-0.054076888917157256,0.3189959163474166,0.14764424922489636,0.043050407051461535,0.21301805918923983,,30
-0.03006205541815688,-0.048621155953919214,0.3147716237923086,0.05686383843576482,0.048702233024274726,0.28391617702034233,0.00017029776149644557,-0.05349133981358395,0.3212757630263086,0.1464733402408334,0.04358888922195674,0.21349714389661703,,30
-0.03066499872436988,-0.047389328280757995,0.3068253183402225,0.054036263537618735,0.04741465908696391,0.2781782846809769,-0.0011188353985309572,-0.05287986038786548,0.3175529854301665,0.14466268418416595,0.0433631820267191,0.2140251017504019,,30
-0.03191349419059075,-0.047305693926570094,0.3034092286453623,0.05318763058273944,0.04812795049545465,0.28245639470277295,-0.0028626223698970344,-0.05408416352536927,0.3235544309341934,0.1437422329096642,0.0432810227113922,0.21649056163735617,,30
-0.0333816624324915,-0.046864786266500355,0.2993614593423088,0.051183152444965456,0.0475376068689616,0.28131575991315166,-0.004466005590373347,-0.05398937644689356,0.3209641227816716,0.14387122684519763,0.04356775974394185,0.22090369775898536,,30
-0.035312085036168415,-0.047222616292681346,0.30253762070694273,0.0512375936020954,0.04924998579598544,0.29017615481246906,-0.006080089879090966,-0.053161943772903016,0.31757395260577176,0.14199771298136793,0.04403137934759269,0.2216881375098523,,30
-0.036728314311734504,-0.046818897576049075,0.30195226589389795,0.04941773392222898,0.049905571110304886,0.29041199739850493,-0.00794970224281539,-0.05261657564366529,0.3179164967299906,0.1440740044429498,0.04571119649609228,0.22841205480744922,,30
-0.03867875143046581,-0.045531442170337194,0.3004160555197005,0.047821810310569084,0.05130585947519348,0.29307040692599795,-0.010013426328515988,-0.0529882621598123,0.3262017453111665,0.141449964580682,0.04660827965399685,0.2294171568702258,,30
-0.0402003693569227,-0.04421272991519748,0.29754909982890126,0.045854794727169974,0.051887664937293965,0.2924050308523137,-0.011429309492771253,-0.050882575829127134,0.31856077918891595,0.14343318815395792,0.04832457606966101,0.23712819726211268,,30
-0.04281071442488549,-0.0442641691151348,0.3021383821283852,0.043077259965561714,0.05114281226289059,0.28538364765711377,-0.013956581622228518,-0.050686395721854745,0.32129637083049933,0.13966533965648326,0.047963624666209355,0.2344080312095356,,30
-0.04411280578694337,-0.043582834407716244,0.3001222267920288,0.042452381247403755,0.05281242558462358,0.2924917073810664,-0.015472880679250919,-0.050020590770311374,0.32030062273001986,0.1381650041499665,0.04835352929830768,0.2357726800054058,,30
-0.04576583865086346,-0.04318612785273155,0.30002125777638877,0.04067405761699775,0.052809185369427636,0.29087650527739023,-0.017068074429297815,-0.04928007791969495,0.3194542288851802,0.1397854600203326,0.049710222380406524,0.2425981536798952,,30
-0.04674162589025965,-0.04279589217754984,0.29713769662414036,0.03971914946286679,0.05317571337571792,0.29401001456629106,-0.018787305524323505,-0.049360083223907836,0.3204633571320959,0.13610841855472885,0.04872876149945332,0.23980003462300714,,30
-0.04801214191542126,-0.04254636678802144,0.29464066036845415,0.03771406478193476,0.052620506078753425,0.2924884587848301,-0.020524842519122264,-0.04956515166384719,0.32111015684590816,0.1360157750329456,0.04899273788918555,0.24403888463960982,,30
-0.04974738275092287,-0.04321866123680627,0.2950833738203466,0.0363493026897224,0.05235701768441962,0.2939850376570526,-0.02126622692040503,-0.04763785505239054,0.30637693868832,0.13360696551310464,0.04824936788310552,0.24398527452722535,,30
-0.05090950229864963,-0.04353156751899906,0.2930726130795157,0.03536484393332561,0.05215323272110922,0.29813967631693394,-0.023041952472862417,-0.048437691322401014,0.3064415563780825,0.13472393056470439,0.0484245527408017,0.2501266615746034,,30
