static_x,static_y,static_z,moving_x,moving_y,moving_z,up_x,up_y,up_z,down_x,down_y,down_z,angleActual,actualAngle
-0.12467801479636606,-0.06890930839757001,0.17740518687731668,-0.011983453850221875,0.0327075893251786,0.28749785599434596,-0.09631861576999853,-0.02652470605586533,0.22298303999293076,0.08742158191650529,-0.018859941038054207,0.3000995635522264,,0
-0.1234014025372138,-0.06925996537707414,0.17574476198631342,-0.011699768056951675,0.031317149469127246,0.28266605016354074,-0.09732191229085789,-0.027752390295640608,0.22529347782289627,0.08868941829840753,-0.01952244609398702,0.3038349538104535,,0
-0.12160128675084834,-0.06962637518874346,0.17378812276872485,-0.011256587926780685,0.030520755818983416,0.286721116298459,-0.09694061675574143,-0.029255941739679735,0.22609586748783672,0.0882950730388086,-0.019758508563997478,0.3008023021976251,,0
-0.12413224470360648,-0.07293029050212844,0.1787515746114453,-0.010604982978282435,0.02963044004020999,0.28928873827969426,-0.09603287770018541,-0.030148383742921347,0.22604746922948668,0.08838445493598984,-0.020307451834617317,0.29688381591635243,,0
-0.11804644073965959,-0.07070797682173068,0.17179743307217063,-0.0092477313641311,0.0287341609265204,0.28911892624781715,-0.09411415376313387,-0.030887821198372956,0.22439085286861327,0.0882037073361406,-0.021215979515346404,0.2919536413932889,,0
-0.11804644073965959,-0.07070797682173068,0.17179743307217063,-0.0092477313641311,0.0287341609265204,0.28911892624781715,-0.09411415376313387,-0.030887821198372956,0.22439085286861327,0.0882037073361406,-0.021215979515346404,0.2919536413932889,,0
-0.11927160682192584,-0.07314967420869077,0.1759591501348123,-0.00725665770929394,0.02691612638072332,0.28423069102087883,-0.09461260556738,-0.03274092120730055,0.2303103018698199,0.09182710977829073,-0.022964572780902328,0.29616024148459735,,0
-0.10952563675983257,-0.07372415290072912,0.18364652980173465,0.005314490460962607,0.0254425166383868,0.2813025854448265,-0.08741993347289796,-0.03515925235881098,0.24625591165388866,0.1024345116667109,-0.024139285046540608,0.2806969770289327,,0
-0.10275735644214126,-0.07771221365865243,0.18964225646393695,0.01417122963254419,0.02499276808913228,0.2858998705370877,-0.07808093752269536,-0.03735829468266895,0.24745465400256322,0.11259606010061408,-0.02444528134080075,0.27173604514237054,,0
-0.10369439963414961,-0.07841207822344179,0.19218196018938222,0.014760042056550328,0.025262638791139956,0.2935075793335402,-0.07885003144207653,-0.0379648338155924,0.2501154001772641,0.11191573240534586,-0.024350450778443156,0.2686752333889805,,0
-0.10402777628376833,-0.080286235238212,0.1923349226819216,0.01475935910905956,0.023281427833839484,0.2835726854620388,-0.077224264816564,-0.038068613639818796,0.2451598766192745,0.11171388504268263,-0.02540305717040518,0.26637227185051776,,0
-0.10056756319325391,-0.07782777002928826,0.18572330425806308,0.015877594737000403,0.023533935604394367,0.2878061173187872,-0.07639412773772992,-0.038276516226445914,0.24437007541487438,0.11225715331162724,-0.025678910086188122,0.2648235101901204,,0
-0.10108964898119635,-0.07927609975201265,0.18801801144142608,0.016406348282570236,0.023038367690297885,0.28339936515028313,-0.07657708739416146,-0.03901144114072047,0.24699634467684556,0.11162508606296977,-0.025631954439294325,0.2597598655473206,,0
-0.0975304303408978,-0.07680102138781807,0.18174726097201205,0.017852038992141717,0.023019027970908032,0.2871039347607123,-0.07511893749652364,-0.038883896119054795,0.2450282968831828,0.1111894783485656,-0.025838768321324104,0.25603748036771784,,0
-0.10083598286805702,-0.07979596281272726,0.189848803943117,0.018663763477284556,0.022929964985850967,0.27912134158592716,-0.07457092846859996,-0.0388116582205207,0.24619256783346308,0.11345449208865586,-0.026043063297915503,0.25753435970699423,,0
-0.0980961629416453,-0.07743233423857204,0.1879484852034894,0.020340029467266624,0.023648187596933865,0.28123700247952216,-0.07245961209257405,-0.03718831457590039,0.24380603190042505,0.11616359309144675,-0.02580056927857649,0.2590485632108805,,0
-0.09888634302172761,-0.0785041295169616,0.19390613529161338,0.023634155629974687,0.02379984598003167,0.2854738864958407,-0.07082248179458953,-0.036939718784261534,0.2464207299384956,0.11443162032338731,-0.02583401400659685,0.2467658378944607,,0
-0.09662014304655211,-0.0766912873471756,0.1919390921941264,0.02490178158130551,0.024478111938416203,0.2849392924240414,-0.0707491329569568,-0.03697640680514225,0.24986626470866585,0.11775205187597346,-0.02611593813119209,0.2512558366121824,,0
-0.09662014304655211,-0.0766912873471756,0.1919390921941264,0.02490178158130551,0.024478111938416203,0.2849392924240414,-0.0707491329569568,-0.03697640680514225,0.24986626470866585,0.11775205187597346,-0.02611593813119209,0.2512558366121824,,0
-0.09825459697856889,-0.0779962669187707,0.19690698334318357,0.025645734161092046,0.024548191910386777,0.2828161017096179,-0.06910580680136594,-0.03590973928071048,0.2470909461728037,0.11880397795060021,-0.025964456015368956,0.2508391676750464,,0
-0.09629220835670477,-0.07678219039882712,0.19469763288500325,0.026640448314891003,0.025065705134445726,0.2860897193946117,-0.06909442777519503,-0.03610059005802191,0.25001483275981184,0.11715069145372474,-0.02539125532631166,0.24473459375455386,,0
-0.09706436628056489,-0.07722828007168064,0.1978748831644724,0.026615470927586937,0.024981256470082806,0.2799354104931332,-0.06968994943536677,-0.03618202049418486,0.25419919388282053,0.11846497572169941,-0.025377407241107503,0.24657505173524372,,0
-0.09797583564335036,-0.07773161201421788,0.20034234015118807,0.027148930429034344,0.02561481338835831,0.2858377958548161,-0.06952582149452702,-0.03602501449278314,0.2542981024679047,0.11892453511576406,-0.025212006079866407,0.24717674560069922,,0
-0.09828427514354729,-0.07715529758144929,0.1997077171307042,0.026247023959124222,0.025292207464701316,0.2821609708372099,-0.06882211069130116,-0.034803716477864025,0.24893709884981394,0.11941090997119837,-0.025873292206565,0.24946720660722507,,0
