Original_Angle,position,angle,error
30,5,28.565864080403415,1.434135919596585
30,5,30.026407118770955,-0.026407118770954696
30,5,28.75885925118378,1.2411407488162212
30,5,29.09906528804855,0.9009347119514501
30,5,28.7294646851063,1.2705353148936993
30,5,29.188135924372034,0.811864075627966
30,5,29.416173540396272,0.5838264596037277
30,5,29.38098724350425,0.6190127564957493
30,5,29.180604749453593,0.8193952505464068
30,5,29.2627410699371,0.7372589300629002
30,5,29.708329090092995,0.2916709099070047
30,5,29.708329090092995,0.2916709099070047
30,5,29.117659793235937,0.8823402067640629
30,5,29.86967279708123,0.13032720291877098
30,5,29.429771592804123,0.5702284071958772
30,5,29.068633920715328,0.9313660792846719
30,5,28.96169114460664,1.0383088553933604
30,5,29.22467082624786,0.7753291737521408
30,5,29.183005444907025,0.8169945550929754
30,5,29.049599392587126,0.9504006074128739
30,5,28.661272145638023,1.3387278543619772
30,5,29.671177200719804,0.3288227992801964
30,5,29.671177200719804,0.3288227992801964
30,5,28.773021803387223,1.2269781966127766
30,5,28.390323080907223,1.6096769190927773
30,5,28.999242180448753,1.0007578195512465
30,5,29.224979150917427,0.7750208490825727
30,5,29.050511290781245,0.9494887092187554
30,5,28.24980690711495,1.7501930928850484
30,5,29.484144946179597,0.5158550538204025
30,5,29.736087172437223,0.2639128275627769
30,5,29.45924915423808,0.5407508457619201
30,5,28.89118023484709,1.1088197651529086
30,5,28.83276980518815,1.1672301948118502
30,5,29.606361469068922,0.3936385309310779
30,5,29.015980348254374,0.9840196517456263
30,5,29.212652443928178,0.7873475560718219
30,5,29.39963800991913,0.6003619900808701
30,5,29.385946058513483,0.6140539414865174
30,5,29.41285995039116,0.5871400496088413
30,5,29.41285995039116,0.5871400496088413
30,5,29.302317891136752,0.6976821088632477
30,5,29.169038787324013,0.8309612126759873
30,5,29.19033203395749,0.809667966042511
30,5,29.38783649078811,0.6121635092118893
30,5,29.407502941925976,0.5924970580740236
30,5,29.06357310065316,0.9364268993468414
30,5,28.851479635833037,1.1485203641669628
30,5,29.423593338785473,0.5764066612145271
30,5,29.17276772658621,0.8272322734137916
30,5,29.167126055164104,0.8328739448358959
30,5,29.167126055164104,0.8328739448358959
30,5,29.432241327364537,0.5677586726354633
30,5,29.322106415736933,0.6778935842630673
30,5,29.776356583728806,0.22364341627119444
30,5,28.8620823975615,1.137917602438499
30,5,29.47004402795656,0.5299559720434388
30,5,29.324355881478823,0.675644118521177
30,5,29.380786748471166,0.6192132515288336
30,5,29.327962132157467,0.6720378678425334
30,5,29.24601408720374,0.75398591279626
30,5,29.827546166365266,0.17245383363473366
30,5,29.0631215663716,0.9368784336284008
30,5,28.92037195523166,1.0796280447683415
30,5,29.384256497931794,0.6157435020682058
30,5,29.70496455162695,0.2950354483730493
30,5,29.064253207403716,0.9357467925962837
30,5,29.632825530432036,0.3671744695679635
30,5,29.356160025255512,0.6438399747444876
30,5,28.922288777979944,1.0777112220200564
30,5,28.818549009516097,1.1814509904839028
30,5,28.630040334954955,1.3699596650450445
30,5,29.61768590893945,0.38231409106055025
30,5,29.402606372008748,0.5973936279912522
30,5,30.041362150501143,-0.041362150501143446
30,5,29.119160253427893,0.8808397465721072
30,5,29.240973912030718,0.7590260879692821
30,5,28.620379780389,1.3796202196109988
30,5,29.777223858863948,0.22277614113605182
30,5,29.669174050624967,0.33082594937503274
30,5,29.201400486087117,0.7985995139128832
30,5,28.84529857893876,1.1547014210612403
30,5,29.390134089683208,0.6098659103167918
30,5,29.196166110205233,0.8038338897947668
30,5,28.802335031118382,1.197664968881618
30,5,29.822691556937905,0.17730844306209548
30,5,29.489977047491607,0.5100229525083932
30,5,29.34943551181174,0.6505644881882588
30,5,29.220344827299677,0.7796551727003234
30,5,29.155086650169828,0.844913349830172
30,5,28.92965365227414,1.0703463477258595
30,5,29.221742849608574,0.7782571503914255
30,5,29.07508871769315,0.9249112823068515
30,5,29.15832341989052,0.8416765801094783
30,5,29.224522956078026,0.775477043921974
30,5,29.277472321267084,0.7225276787329165
30,5,28.848939722271133,1.1510602777288668
30,5,28.983088487804665,1.0169115121953354
30,5,29.31604374814983,0.6839562518501694
30,5,29.404506577617035,0.5954934223829653
30,5,28.91311311481479,1.0868868851852085
30,5,29.427420261556364,0.5725797384436362
30,5,29.403432326708092,0.5965676732919079
30,5,29.72630942443041,0.27369057556958865
30,5,30.04341393581953,-0.04341393581952957
30,5,29.443022411087476,0.5569775889125239
30,5,29.32268155790397,0.6773184420960305
30,5,29.1540257279717,0.8459742720283003
30,5,29.36013730005194,0.6398626999480612
30,5,28.774009218975074,1.225990781024926
30,5,29.102847782648745,0.8971522173512554
30,5,28.931790073657815,1.0682099263421847
30,5,28.883128009363745,1.1168719906362554
30,5,29.48202499544918,0.51797500455082
30,5,29.214029380720937,0.7859706192790625
30,5,29.0346634937493,0.9653365062507007
30,5,28.97711225499239,1.0228877450076084
30,5,29.71304590074852,0.2869540992514814
30,5,29.214012870581286,0.7859871294187144
30,5,30.036289998426646,-0.036289998426646264
30,5,29.4617578797886,0.5382421202114003
30,5,28.670077678352456,1.329922321647544
30,5,29.54151353673815,0.45848646326184905
30,5,28.77456393031013,1.22543606968987
30,5,28.37213101794157,1.6278689820584304
30,5,29.12753999902865,0.8724600009713512
