Original_Angle,position,angle,error
120,6,119.31505849738976,0.6849415026102434
120,6,115.49808052963309,4.501919470366914
120,6,116.26157456962974,3.738425430370256
120,6,117.71836625839236,2.281633741607635
120,6,117.29107272021284,2.7089272797871615
120,6,116.8059740911279,3.1940259088721064
120,6,117.07507971384616,2.924920286153835
120,6,116.78506832841826,3.2149316715817378
120,6,116.15345056390942,3.8465494360905836
120,6,116.5554040428804,3.4445959571196028
120,6,116.37092402720668,3.6290759727933164
120,6,116.44745528327513,3.552544716724867
120,6,116.8555061622353,3.144493837764699
120,6,116.42831153809564,3.5716884619043583
120,6,117.26483089276833,2.7351691072316697
120,6,117.28145231364448,2.718547686355521
120,6,116.87650093684906,3.1234990631509447
120,6,115.39396640348401,4.606033596515985
120,6,117.11983679353733,2.8801632064626688
120,6,116.31139073397702,3.6886092660229792
120,6,117.43975177149278,2.56024822850722
120,6,116.97138524726998,3.0286147527300216
120,6,116.63848001702857,3.36151998297143
120,6,118.36349929043045,1.636500709569546
120,6,116.9275484375869,3.072451562413093
120,6,117.24963531253582,2.7503646874641845
120,6,116.2781420496965,3.7218579503035016
120,6,116.09646887587706,3.903531124122935
120,6,118.09890285778819,1.9010971422118104
120,6,116.82074473499165,3.1792552650083508
120,6,116.48569072599213,3.5143092740078714
120,6,116.40604385017083,3.593956149829168
120,6,116.55041131033765,3.449588689662349
120,6,116.68097024814858,3.319029751851417
120,6,116.40528267937337,3.5947173206266285
120,6,116.40528267937337,3.5947173206266285
120,6,116.14259070959639,3.8574092904036092
120,6,116.50969431553642,3.4903056844635785
120,6,116.8355770284075,3.1644229715925007
120,6,116.29744133206572,3.7025586679342837
120,6,116.31030494682383,3.689695053176166
120,6,116.90741488859555,3.0925851114044463
120,6,116.17736614399227,3.8226338560077266
120,6,116.44988729929413,3.550112700705867
120,6,117.01468918893082,2.9853108110691835
120,6,116.85594559593287,3.144054404067134
120,6,115.88771895154746,4.1122810484525445
120,6,117.42391741658317,2.5760825834168344
120,6,117.46809989773988,2.531900102260124
120,6,117.4404485763832,2.5595514236167958
120,6,117.19993362989695,2.8000663701030533
120,6,116.91255697911313,3.087443020886866
120,6,116.60467582684633,3.395324173153668
120,6,116.28338991084439,3.7166100891556084
120,6,116.28338991084439,3.7166100891556084
120,6,116.4223844265339,3.5776155734661046
120,6,116.86706584276428,3.1329341572357237
120,6,117.75666930637436,2.243330693625637
120,6,118.8937677635914,1.1062322364086015
120,6,116.78577841637198,3.2142215836280172
120,6,116.493616369901,3.506383630098995
120,6,118.1842164460013,1.815783553998699
120,6,117.4508217227553,2.5491782772447067
120,6,116.00444825811718,3.995551741882821
120,6,118.11196460925535,1.8880353907446477
