Original_Angle,position,angle,error
45,2,46.92996220172791,-1.9299622017279106
45,2,47.147719304823745,-2.1477193048237453
45,2,43.56356753752182,1.4364324624781801
45,2,48.479148096214985,-3.4791480962149848
45,2,46.60026643630911,-1.6002664363091128
45,2,46.604648426704344,-1.604648426704344
45,2,48.23673344753854,-3.2367334475385405
45,2,45.88558906750129,-0.885589067501293
45,2,46.08551514150686,-1.0855151415068605
45,2,46.53771291343476,-1.5377129134347598
45,2,47.949766449376725,-2.9497664493767246
45,2,46.01772943801524,-1.0177294380152375
45,2,44.3429240875885,0.6570759124115
45,2,47.58135269697952,-2.581352696979522
45,2,46.568985846595915,-1.5689858465959148
45,2,46.568985846595915,-1.5689858465959148
45,2,47.188459290988774,-2.1884592909887743
45,2,45.807454231989944,-0.8074542319899436
45,2,46.628289362813504,-1.6282893628135042
45,2,44.67060811548577,0.32939188451423007
45,2,43.297080426469165,1.702919573530835
45,2,44.79474878358073,0.20525121641927058
45,2,44.18228091625033,0.8177190837496724
45,2,44.18228091625033,0.8177190837496724
45,2,45.74451994522975,-0.7445199452297473
45,2,45.421438833233246,-0.42143883323324616
45,2,44.88377415199942,0.11622584800058178
45,2,45.15103054740208,-0.15103054740207966
45,2,44.691347010592025,0.3086529894079746
45,2,47.222824764230076,-2.222824764230076
45,2,46.916860338248625,-1.9168603382486253
45,2,48.181518705251285,-3.1815187052512854
45,2,46.248222929258766,-1.248222929258766
45,2,44.84624862111282,0.15375137888717916
45,2,45.3589158362653,-0.35891583626529666
45,2,48.82753030648795,-3.827530306487951
45,2,48.244237931522825,-3.244237931522825
45,2,46.31555001211681,-1.3155500121168089
45,2,47.060190909854455,-2.0601909098544553
45,2,47.4622489530087,-2.4622489530086966
45,2,46.1151704520065,-1.1151704520065024
45,2,47.03743422715204,-2.0374342271520405
45,2,46.93040062947595,-1.9304006294759475
45,2,48.68718542987712,-3.6871854298771183
45,2,44.87275345733623,0.12724654266376945
45,2,46.68455332129669,-1.6845533212966899
45,2,47.47795714432795,-2.477957144327952
45,2,46.908062027906524,-1.9080620279065243
45,2,43.35846508175117,1.64153491824883
45,2,47.45066500039945,-2.4506650003994466
45,2,46.33417498404339,-1.3341749840433934
45,2,47.103749769346905,-2.103749769346905
45,2,44.24494981980414,0.7550501801958589
45,2,48.71608680727266,-3.71608680727266
45,2,48.14615837565443,-3.14615837565443
45,2,46.92439438343537,-1.92439438343537
45,2,48.91036777689707,-3.9103677768970684
45,2,48.414230303934694,-3.414230303934694
45,2,46.686162593186225,-1.686162593186225
45,2,46.686162593186225,-1.686162593186225
45,2,45.412027537798224,-0.4120275377982239
45,2,47.111312382097765,-2.111312382097765
45,2,46.96013553080749,-1.9601355308074915
45,2,46.317702748100785,-1.3177027481007855
45,2,44.24486827834117,0.7551317216588274
45,2,45.33435887713637,-0.334358877136367
45,2,46.51000048618045,-1.5100004861804521
45,2,46.51000048618045,-1.5100004861804521
45,2,48.14965703369095,-3.14965703369095
45,2,46.060767887458795,-1.0607678874587947
45,2,44.509604655931874,0.49039534406812635
45,2,45.32667640048685,-0.3266764004868534
45,2,48.097720282308444,-3.097720282308444
45,2,43.457471438076404,1.5425285619235964
45,2,47.99076608093181,-2.990766080931813
45,2,46.56172006180744,-1.561720061807442
45,2,46.90140658884352,-1.9014065888435212
45,2,45.001176955848315,-0.001176955848315231
45,2,45.70880853497146,-0.7088085349714603
45,2,45.590794818365396,-0.5907948183653957
45,2,48.390496726975606,-3.3904967269756057
45,2,46.89561765028971,-1.895617650289708
45,2,46.11555213771376,-1.1155521377137632
45,2,49.451272534321326,-4.451272534321326
45,2,43.48869094993827,1.5113090500617332
45,2,47.668249154160186,-2.6682491541601863
45,2,45.597626250266515,-0.5976262502665151
45,2,46.97148821239337,-1.9714882123933677
45,2,48.49816984307048,-3.498169843070478
45,2,47.72548811446929,-2.725488114469293
45,2,47.587989710308165,-2.5879897103081646
45,2,48.69066327002352,-3.6906632700235207
45,2,47.50207390690117,-2.502073906901167
45,2,45.91043448235262,-0.9104344823526205
45,2,47.52530100250698,-2.5253010025069784
45,2,47.43429039548966,-2.4342903954896613
45,2,46.84359853975993,-1.843598539759931
45,2,48.823729028915416,-3.823729028915416
45,2,48.69672153661426,-3.6967215366142625
45,2,48.676669943379686,-3.676669943379686
45,2,50.850582178111075,-5.850582178111075
45,2,48.93179087224388,-3.93179087224388
45,2,49.768769908017546,-4.768769908017546
45,2,46.68358663176033,-1.6835866317603276
45,2,48.006831108496826,-3.0068311084968258
45,2,46.06937456238595,-1.0693745623859527
45,2,46.122790659052065,-1.1227906590520647
45,2,45.58598992323652,-0.585989923236518
45,2,47.9190823435858,-2.9190823435857993
45,2,46.30201499661568,-1.3020149966156822
45,2,47.68268862724987,-2.682688627249867
45,2,43.867422363760674,1.1325776362393256
45,2,45.18009160465735,-0.18009160465734908
45,2,46.778340521177114,-1.778340521177114
45,2,47.82857761662294,-2.828577616622937
45,2,47.956510089590665,-2.9565100895906653
45,2,48.591454937471894,-3.5914549374718945
45,2,48.77634602399886,-3.7763460239988618
45,2,46.76548703607183,-1.765487036071832
45,2,47.795656412065746,-2.795656412065746
45,2,46.00266816078783,-1.0026681607878274
45,2,46.038960354422834,-1.0389603544228336
45,2,46.87145595996962,-1.871455959969623
45,2,46.67323181170879,-1.6732318117087885
45,2,43.94514376654598,1.054856233454018
45,2,48.64410952570815,-3.644109525708153
45,2,49.75928321307803,-4.759283213078028
45,2,47.85307632267333,-2.8530763226733313
45,2,44.33263597921018,0.6673640207898188
45,2,46.75820301256416,-1.7582030125641595
45,2,49.28876358461791,-4.288763584617911
45,2,48.832115672289326,-3.8321156722893264
45,2,47.22461617388111,-2.2246161738811097
45,2,45.10141673140718,-0.101416731407177
45,2,47.82240446787,-2.822404467870001
45,2,47.74400204015587,-2.74400204015587
45,2,45.74253475720095,-0.74253475720095
45,2,46.71979263002856,-1.7197926300285573
45,2,45.74221549314926,-0.7422154931492599
45,2,45.97373730565926,-0.9737373056592631
45,2,44.18497185119612,0.8150281488038829
45,2,47.08026318208475,-2.0802631820847495
45,2,49.85663835617729,-4.856638356177292
45,2,47.837060451541724,-2.837060451541724
45,2,47.966689210619485,-2.966689210619485
45,2,48.86553571070287,-3.865535710702872
45,2,47.9044630608366,-2.9044630608365978
45,2,48.90200542293865,-3.9020054229386503
45,2,48.60074399974418,-3.600743999744182
45,2,46.78123289274657,-1.7812328927465728
45,2,45.87653155396862,-0.8765315539686185
45,2,47.361492476756695,-2.3614924767566947
45,2,48.754757670709026,-3.7547576707090258
45,2,50.453607904196986,-5.453607904196986
45,2,46.531430649826774,-1.531430649826774
45,2,50.64113969706126,-5.641139697061263
45,2,47.500445034574014,-2.500445034574014
45,2,46.04175174825156,-1.0417517482515635
45,2,45.10695941591615,-0.1069594159161511
45,2,49.95284853863379,-4.952848538633788
45,2,47.87278165409942,-2.8727816540994198
45,2,44.117849497310615,0.8821505026893846
45,2,44.803659205178185,0.19634079482181477
45,2,44.803659205178185,0.19634079482181477
45,2,48.669461908202614,-3.6694619082026136
45,2,46.05662287444898,-1.0566228744489834
45,2,45.86346602430074,-0.8634660243007417
45,2,46.76998882833774,-1.7699888283377376
45,2,47.69444538192305,-2.694445381923053
45,2,45.33966421830121,-0.3396642183012091
45,2,49.90907792269158,-4.90907792269158
45,2,48.481454673026875,-3.4814546730268745
45,2,47.11729808446376,-2.117298084463762
45,2,47.11729808446376,-2.117298084463762
45,2,49.72200996464968,-4.722009964649679
45,2,47.90271777850347,-2.9027177785034723
45,2,48.77796572634622,-3.777965726346217
45,2,47.95437897379886,-2.9543789737988604
45,2,49.35281057980033,-4.352810579800327
45,2,46.85610739550585,-1.8561073955058518
45,2,48.89458323863301,-3.894583238633011
45,2,48.565554490739615,-3.565554490739615
45,2,47.54179162854659,-2.5417916285465907
45,2,47.54179162854659,-2.5417916285465907
45,2,44.980759226384265,0.019240773615734952
45,2,47.19545630918142,-2.1954563091814165
45,2,46.826869666039094,-1.8268696660390944
45,2,46.12114385587516,-1.121143855875161
45,2,47.63259230264294,-2.6325923026429408
45,2,47.870062476013786,-2.8700624760137856
45,2,48.53729679637384,-3.5372967963738375
45,2,48.53729679637384,-3.5372967963738375
45,2,47.634263573474904,-2.634263573474904
45,2,46.13041893996497,-1.1304189399649687
45,2,47.9930681385028,-2.9930681385027995
45,2,44.80078485548224,0.19921514451775835
45,2,46.7495867369129,-1.749586736912903
45,2,45.121866845999634,-0.12186684599963371
45,2,45.772576591122345,-0.7725765911223448
45,2,48.7163185916851,-3.716318591685102
