Original_Angle,position,angle,error
90,5,86.37161271223253,3.6283872877674668
90,5,86.37161271223253,3.6283872877674668
90,5,91.38794371347592,-1.38794371347592
90,5,87.79323342926028,2.206766570739717
90,5,88.7588490596468,1.2411509403531937
90,5,88.98985300587297,1.0101469941270267
90,5,89.22692812886926,0.7730718711307389
90,5,86.0465813622268,3.953418637773197
90,5,85.47601845428647,4.523981545713525
90,5,86.16660574291738,3.8333942570826167
90,5,89.23495132031222,0.76504867968778
90,5,89.23495132031222,0.76504867968778
90,5,85.32699387447474,4.673006125525262
90,5,87.40052730899359,2.5994726910064117
90,5,87.3522537792759,2.647746220724102
90,5,87.39865466592697,2.601345334073031
90,5,87.09992337464432,2.9000766253556804
90,5,88.92054961781213,1.079450382187872
90,5,87.56319297071599,2.4368070292840116
90,5,91.1033119670265,-1.1033119670264995
90,5,87.69877835605202,2.301221643947983
90,5,89.22209059136532,0.7779094086346845
90,5,89.22209059136532,0.7779094086346845
90,5,88.64663451569248,1.353365484307517
90,5,87.60743827370354,2.3925617262964636
90,5,87.74330938919016,2.256690610809841
90,5,86.16057368042217,3.839426319577825
90,5,85.58677203426844,4.413227965731565
90,5,87.91883901050313,2.0811609894968655
90,5,88.63616692043418,1.363833079565822
90,5,86.73952622235956,3.260473777640442
90,5,87.37147039186813,2.6285296081318705
90,5,86.62640725878221,3.3735927412177915
90,5,86.62640725878221,3.3735927412177915
90,5,88.18110132184982,1.8188986781501768
90,5,87.05318232571172,2.9468176742882832
90,5,85.56623209936727,4.433767900632731
90,5,88.88685148987143,1.1131485101285676
90,5,87.62517455116762,2.3748254488323823
90,5,90.6108022807521,-0.6108022807520967
90,5,87.6568037006156,2.3431962993844024
90,5,88.69731915045469,1.302680849545311
90,5,88.79237232450915,1.2076276754908548
90,5,89.07717416698164,0.922825833018365
90,5,88.70188957839042,1.2981104216095787
90,5,89.2747743464065,0.7252256535934976
90,5,89.28510071567635,0.7148992843236499
90,5,85.81807813478586,4.181921865214136
90,5,87.57680480064397,2.42319519935603
90,5,89.29699195094246,0.7030080490575443
90,5,89.05588786611204,0.9441121338879555
90,5,89.26202718355553,0.7379728164444685
90,5,88.1944122387322,1.8055877612678017
90,5,89.27269152393026,0.7273084760697373
90,5,86.11250206634224,3.8874979336577553
90,5,87.39525236292296,2.6047476370770397
90,5,89.03194059705028,0.96805940294972
90,5,87.66788611707611,2.332113882923892
90,5,87.24317118010154,2.756828819898459
90,5,87.82581864409553,2.174181355904466
90,5,87.76310733588483,2.2368926641151745
90,5,87.54779273578454,2.4522072642154598
90,5,86.87947306347611,3.1205269365238877
90,5,86.70865683564081,3.2913431643591906
90,5,86.97726212157272,3.0227378784272787
90,5,87.1086250306773,2.8913749693226976
90,5,86.7401983269626,3.2598016730374013
90,5,87.47758269389246,2.522417306107542
90,5,87.41349925134163,2.5865007486583664
90,5,86.9366056549712,3.0633943450287973
90,5,87.43873906013707,2.561260939862933
90,5,88.52395621820743,1.4760437817925691
90,5,87.93750107957003,2.0624989204299737
90,5,87.09916323769609,2.9008367623039106
90,5,88.35974380017234,1.640256199827661
90,5,88.46361877792805,1.5363812220719524
90,5,89.01120133082584,0.9887986691741588
90,5,88.32431447120253,1.675685528797473
90,5,88.32800109188909,1.6719989081109077
90,5,87.17683910993064,2.82316089006936
90,5,86.90746707786735,3.092532922132648
90,5,87.67269257779952,2.3273074222004766
90,5,88.61599717867277,1.384002821327229
90,5,87.1534410662637,2.846558933736304
90,5,87.67765462913229,2.3223453708677084
90,5,86.99550687410108,3.004493125898918
90,5,89.06615244062164,0.9338475593783642
90,5,88.00148796328229,1.9985120367177132
90,5,90.3891304853899,-0.3891304853898987
90,5,85.93579557273944,4.064204427260563
90,5,87.56077788210706,2.439222117892939
90,5,88.9708157396761,1.0291842603239019
90,5,89.11518413516394,0.8848158648360567
90,5,86.99171606371031,3.0082839362896863
90,5,86.91218636666163,3.0878136333383708
90,5,86.31799232516377,3.6820076748362283
90,5,87.38539080490368,2.614609195096321
90,5,87.80827842481602,2.1917215751839763
90,5,88.62301891074578,1.3769810892542154
90,5,87.71834808766715,2.2816519123328476
90,5,87.49418134618283,2.5058186538171725
90,5,87.7435016302325,2.256498369767499
90,5,87.7057167049572,2.2942832950428027
90,5,87.55199020895962,2.448009791040377
90,5,88.86371801008147,1.1362819899185297
90,5,87.67756931199733,2.322430688002669
90,5,87.7693901449174,2.230609855082605
