Original_Angle,position,angle,error
120,2,118.10616143194154,1.893838568058456
120,2,117.92425820442658,2.075741795573421
120,2,119.47059784192483,0.5294021580751718
120,2,118.08192015571419,1.9180798442858134
120,2,117.72885979577897,2.2711402042210267
120,2,117.36197304884871,2.6380269511512893
120,2,119.50041938580854,0.4995806141914585
120,2,119.10839341081176,0.8916065891882425
120,2,119.11261241428699,0.8873875857130145
120,2,119.47231926061833,0.5276807393816654
120,2,118.73125245570205,1.268747544297952
120,2,119.61896321368872,0.38103678631128446
120,2,117.04030905501475,2.9596909449852546
120,2,117.0505231043947,2.949476895605301
120,2,118.96688902468603,1.0331109753139742
120,2,116.64166641781783,3.358333582182169
120,2,118.65510890292106,1.3448910970789427
120,2,117.68766426470273,2.3123357352972675
120,2,118.29515428203203,1.7048457179679701
120,2,117.64817194445891,2.351828055541091
120,2,117.92128464127924,2.078715358720757
120,2,117.70743100842392,2.2925689915760756
120,2,118.4223567013614,1.5776432986386055
120,2,118.08797200784697,1.9120279921530283
120,2,119.54257315595324,0.4574268440467648
120,2,119.54257315595324,0.4574268440467648
120,2,117.85008033547214,2.1499196645278573
120,2,116.66467391197114,3.3353260880288644
120,2,118.96979554134411,1.0302044586558878
120,2,117.51043948422782,2.489560515772183
120,2,118.31896647972513,1.681033520274866
120,2,118.05416929799645,1.9458307020035477
120,2,117.88733838233664,2.1126616176633632
120,2,119.05451397435029,0.9454860256497142
120,2,118.48999566156196,1.510004338438037
120,2,119.26522155986403,0.7347784401359689
120,2,118.08552827251387,1.9144717274861307
120,2,118.12691638443738,1.8730836155626207
120,2,121.13217325198414,-1.1321732519841419
120,2,119.68126795347757,0.3187320465224275
120,2,119.75723056744181,0.24276943255819106
120,2,118.39276598042557,1.6072340195744346
120,2,119.05653154785422,0.9434684521457797
120,2,117.68894916205613,2.311050837943867
120,2,117.59815365944237,2.4018463405576256
120,2,118.33392607116438,1.6660739288356154
120,2,118.62909600963617,1.3709039903638285
120,2,118.48473017991242,1.5152698200875818
120,2,117.38897472870428,2.6110252712957163
120,2,116.4531216296408,3.5468783703591953
120,2,116.06475104205026,3.9352489579497387
120,2,117.07170478664118,2.9282952133588225
120,2,118.70412724571494,1.2958727542850568
120,2,116.57038627229616,3.4296137277038383
120,2,118.32388013827338,1.6761198617266189
120,2,118.32101624845933,1.6789837515406703
120,2,118.47634903981239,1.5236509601876094
120,2,118.8427280659493,1.1572719340506978
120,2,118.46685932999667,1.533140670003334
120,2,118.46685932999667,1.533140670003334
120,2,117.05791766155428,2.942082338445715
120,2,119.41838637758266,0.5816136224173363
120,2,116.92182888354913,3.078171116450875
120,2,118.83035791062632,1.1696420893736814
120,2,118.37473758838397,1.6252624116160348
120,2,116.18287185437222,3.817128145627777
120,2,116.18287185437222,3.817128145627777
120,2,117.86821724695672,2.1317827530432822
120,2,118.28556491019734,1.714435089802663
120,2,119.34710407842931,0.6528959215706891
120,2,119.84055087786848,0.15944912213151952
120,2,117.91927108601024,2.080728913989759
120,2,117.3874873324077,2.6125126675922985
120,2,117.3874873324077,2.6125126675922985
120,2,117.72966723806624,2.2703327619337585
120,2,113.55320364919106,6.446796350808938
120,2,115.97346946619814,4.026530533801861
120,2,117.92936463580821,2.070635364191787
120,2,116.83049962509267,3.1695003749073294
