Original_Angle,position,angle,error
120,3,118.84759407371844,1.1524059262815598
120,3,116.1833147603942,3.8166852396058033
120,3,116.68007080666624,3.3199291933337634
120,3,116.49196601098048,3.5080339890195233
120,3,116.40202573930168,3.5979742606983223
120,3,118.54289439830471,1.4571056016952895
120,3,118.34785186428392,1.6521481357160752
120,3,118.80288613561954,1.197113864380455
120,3,117.80072437625338,2.1992756237466153
120,3,120.02930829879878,-0.029308298798781607
120,3,115.30331355362718,4.696686446372823
120,3,116.82034689031326,3.1796531096867398
120,3,115.18015574743632,4.8198442525636835
120,3,118.3608980112029,1.6391019887970941
120,3,118.73040666038457,1.269593339615426
120,3,118.73040666038457,1.269593339615426
120,3,116.2400968312206,3.7599031687794024
120,3,115.65166524965085,4.348334750349153
120,3,118.40421475887743,1.5957852411225701
120,3,117.33334039265581,2.6666596073441866
120,3,115.94410697359409,4.055893026405911
120,3,116.51666873215441,3.4833312678455854
120,3,116.0704904611284,3.9295095388715993
120,3,117.13409815929111,2.8659018407088865
120,3,115.27344863305012,4.726551366949877
120,3,117.96856030638719,2.0314396936128105
120,3,116.80168262956585,3.198317370434154
120,3,117.29523342136218,2.704766578637816
120,3,117.29523342136218,2.704766578637816
120,3,117.63153599153736,2.368464008462638
120,3,115.94296895705709,4.05703104294291
120,3,119.40480502688828,0.5951949731117168
120,3,116.43854384919953,3.561456150800467
120,3,115.8013481079866,4.198651892013402
120,3,118.7190638499329,1.280936150067106
120,3,119.04085319421498,0.959146805785025
120,3,117.73074543830755,2.269254561692449
120,3,117.15484115776397,2.8451588422360317
120,3,120.0212914217615,-0.02129142176150367
120,3,117.90777957656785,2.0922204234321526
120,3,115.48574013750584,4.514259862494157
120,3,117.30582133746051,2.6941786625394855
120,3,115.5472614040904,4.452738595909594
120,3,115.5472614040904,4.452738595909594
120,3,117.42428635060159,2.575713649398409
120,3,117.79209556850132,2.207904431498676
120,3,117.56553115830269,2.43446884169731
120,3,117.32233231533125,2.677667684668748
120,3,116.1758161943351,3.8241838056649016
120,3,116.0748721430729,3.925127856927105
120,3,117.22313768362395,2.7768623163760537
120,3,117.22313768362395,2.7768623163760537
120,3,115.11812699760402,4.881873002395977
120,3,117.78695373894305,2.2130462610569452
120,3,116.98568983980806,3.0143101601919398
120,3,118.88715338382383,1.1128466161761708
120,3,117.95401736821191,2.0459826317880925
120,3,116.79082799807199,3.2091720019280103
120,3,116.37755627519444,3.6224437248055636
120,3,117.6882943185636,2.3117056814363934
120,3,116.27696810008385,3.723031899916151
120,3,117.97068317386463,2.0293168261353713
120,3,119.51161722448514,0.4883827755148644
120,3,118.83760241405976,1.1623975859402407
120,3,118.28933095994847,1.7106690400515276
120,3,116.84862349123001,3.151376508769985
120,3,116.98499790890392,3.015002091096079
120,3,116.25774583169967,3.7422541683003345
120,3,118.01486303120242,1.9851369687975762
120,3,124.9378908440398,-4.937890844039799
120,3,120.63613305173031,-0.6361330517303116
120,3,120.70813228189289,-0.7081322818928868
120,3,117.18109489712234,2.8189051028776646
120,3,121.5377629358129,-1.537762935812907
120,3,116.71903979120272,3.280960208797282
120,3,120.16448672609847,-0.16448672609847392
120,3,117.75347843518712,2.2465215648128805
120,3,119.74772691955901,0.25227308044098606
120,3,116.47901432056334,3.520985679436663
120,3,116.8841375859304,3.1158624140695963
120,3,117.05332608852461,2.9466739114753864
120,3,117.84648065574795,2.1535193442520466
120,3,117.70390676948631,2.2960932305136907
120,3,119.43035879650476,0.5696412034952374
120,3,117.05952661189909,2.940473388100912
120,3,120.70813228189289,-0.7081322818928868
120,3,117.79602455510292,2.2039754448970825
120,3,117.84629920785952,2.1537007921404836
120,3,118.53104604085925,1.4689539591407481
120,3,116.90658269506463,3.0934173049353717
120,3,118.2905889362238,1.7094110637762014
120,3,116.63590176619317,3.3640982338068284
120,3,120.87878684858215,-0.878786848582152
120,3,122.28759208733024,-2.287592087330239
120,3,118.20888341984198,1.7911165801580182
120,3,117.69654841756002,2.303451582439976
120,3,118.20908360443212,1.7909163955678764
120,3,116.2677658146929,3.7322341853071066
120,3,117.82033587045797,2.179664129542033
120,3,116.7355123561749,3.264487643825106
120,3,116.26498832024753,3.735011679752475
120,3,117.88411640562244,2.1158835943775642
120,3,117.41464220135607,2.5853577986439262
120,3,117.1931388514031,2.8068611485968944
120,3,120.67641603315127,-0.6764160331512699
120,3,117.43150368538562,2.5684963146143787
120,3,118.66944745904206,1.3305525409579388
120,3,118.44878024625834,1.5512197537416625
120,3,118.14257927095358,1.8574207290464244
120,3,118.51021616855616,1.4897838314438445
120,3,118.00976870594732,1.990231294052677
120,3,117.15236152246497,2.8476384775350283
120,3,116.6794113941328,3.3205886058672007
120,3,118.65765550581392,1.3423444941860794
120,3,117.40896490105962,2.591035098940381
120,3,116.69861940068667,3.301380599313333
120,3,117.60305814571758,2.3969418542824172
120,3,116.749847027358,3.250152972641999
120,3,119.00427329145958,0.9957267085404169
120,3,119.00427329145958,0.9957267085404169
120,3,118.10997115274802,1.8900288472519833
120,3,117.1285254077871,2.8714745922129055
120,3,118.38620797451559,1.6137920254844147
120,3,117.0818898940449,2.918110105955094
120,3,116.80352528770615,3.196474712293849
120,3,118.35654107074606,1.6434589292539385
120,3,116.61361949760212,3.386380502397884
120,3,117.80789364666836,2.1921063533316385
120,3,119.56306773695667,0.43693226304333166
120,3,116.9410761878915,3.058923812108503
120,3,119.1705201113316,0.829479888668402
120,3,117.65567243144733,2.3443275685526714
120,3,117.65851549596067,2.341484504039329
120,3,118.02655011965388,1.9734498803461236
120,3,116.87059921517113,3.1294007848288743
120,3,120.19871046333633,-0.19871046333632592
120,3,116.61216079555913,3.3878392044408656
120,3,118.64918594689614,1.3508140531038606
120,3,117.45625702651407,2.5437429734859336
