up1,up2,up3,up4,down1,down2,down3,down4,lock1,lock2,lock3,lock4,actualAngle
640.2647705078125,31.53971099853516,1033.414794921875,200.1952209472656,735.4033203125,594.8837890625,976.4217529296876,720.0,476.7677917480469,434.5836181640625,509.1758117675781,474.068359375,90
289.32470703125,40.72834777832031,580.283203125,306.187255859375,625.1915893554688,445.2538757324219,956.6130981445312,712.0684814453125,211.75564575195312,459.7425231933594,252.23995971679688,504.6285400390625,45
510.8726196289063,129.9149627685547,782.3192749023438,375.30755615234375,922.2144165039062,533.2078247070312,1280.0,720.0,448.6317138671875,522.3631591796875,481.22369384765625,560.794677734375,45
734.7911987304688,9.924766540527344,1146.1329345703125,206.67889404296875,1039.926513671875,454.6862487792969,1271.672119140625,626.5592651367188,626.55029296875,477.12982177734375,673.3800048828125,525.8412475585938,60
342.88629150390625,0.0,715.0846557617188,263.5020751953125,746.5017700195312,487.1481018066406,1005.8967895507812,652.1757202148438,241.22344970703125,450.2906799316406,288.24627685546875,497.3228759765625,55
347.3416442871094,0.0,717.7130126953125,305.49420166015625,735.6851196289062,484.7791137695313,883.7936401367188,642.2593383789062,240.0848846435547,488.5723876953125,303.23016357421875,553.40966796875,55
895.179931640625,56.28350067138672,1241.111572265625,287.79656982421875,981.0589599609376,571.7395629882812,1272.0098876953125,713.2997436523438,703.6939086914062,421.0034484863281,740.6091918945312,463.4602355957031,90
355.5625305175781,4.248092651367188,706.0438232421875,225.3788909912109,635.0942993164062,537.5247192382812,901.3311157226562,687.7465209960938,186.75775146484372,452.5002136230469,225.92388916015625,506.0891723632813,65
416.1378173828125,28.669479370117188,731.553466796875,379.43994140625,957.5252075195312,408.3731994628906,1258.6317138671875,636.1578369140625,354.08074951171875,463.3207092285156,396.2985229492188,507.0519409179688,30
727.507080078125,0.0,1108.4383544921875,121.00775146484376,820.2601318359375,427.9480895996094,1065.1844482421875,546.7490234375,486.39947509765625,266.46697998046875,532.86279296875,311.4366455078125,90
241.55612182617188,7.1790771484375,537.142822265625,312.151611328125,651.8291015625,391.599609375,800.739990234375,563.9506225585938,171.49110412597656,356.14959716796875,236.8891143798828,417.9598388671875,30
25.896652221679688,0.0,411.7351684570313,226.149169921875,561.9014282226562,236.560302734375,728.7969360351562,423.0222778320313,2.337005615234375,338.3683776855469,31.272422790527344,394.6030578613281,30
354.552490234375,129.4460906982422,634.1588134765625,271.2006225585937,414.7704162597656,580.6800537109375,621.976318359375,691.7012939453125,154.01170349121094,490.0042114257813,204.7209625244141,543.9347534179688,90
