up1,up2,up3,up4,down1,down2,down3,down4,lock1,lock2,lock3,lock4,actualAngle
199.51889038085935,17.00982666015625,526.68994140625,181.74403381347656,273.0020446777344,518.9720458984375,434.2933654785156,618.7098388671875,561.8153686523438,363.5969848632813,602.4736938476562,412.6522216796875,90
349.2201538085937,127.06997680664062,610.1676635742188,278.5780334472656,354.78289794921875,604.5521240234375,507.4548950195313,687.8795166015625,649.108642578125,447.74749755859375,691.958984375,497.7427368164063,75
705.5506591796875,30.88153076171875,934.668701171875,169.74774169921875,814.2333374023438,452.906494140625,990.0265502929688,552.8304443359375,610.70703125,396.5478515625,649.9276123046875,437.7130737304688,75
629.6226806640625,44.755645751953125,894.065673828125,186.980224609375,767.5961303710938,476.48443603515625,919.9705200195312,569.9970092773438,528.5864868164062,376.6773376464844,568.5004272460938,419.1994323730469,75
649.3338623046875,0.0,1108.9036865234375,126.03390502929688,753.8751220703125,550.1449584960938,1023.884765625,704.5056762695312,482.8800354003906,381.00677490234375,514.4138793945312,423.3663330078125,90
347.6756591796875,0.0,761.3338623046875,100.07234954833984,324.4449768066406,494.29827880859375,504.2464294433594,608.0997924804688,826.7147827148438,336.7827453613281,892.6965942382812,407.4136657714844,75
566.3544311523438,0.0,906.0147094726562,179.41314697265625,674.1866455078125,502.4814453125,856.9620361328125,606.683349609375,373.89697265625,379.4150695800781,425.11956787109375,433.9983825683594,90
593.0091552734375,0.0,1005.96484375,162.90997314453125,789.8449096679688,533.0067749023438,1094.8865966796875,703.2556762695312,472.2083435058594,392.0338745117188,509.4040832519531,433.9312133789063,75
21.01502990722656,0.0,506.9396362304688,220.08038330078125,84.35444641113281,621.0684204101562,379.5676879882813,720.0,617.2559204101562,409.4207153320313,684.1701049804688,480.5226440429688,90
841.5477294921875,0.0,1240.6854248046875,201.7509002685547,943.8250122070312,538.4963989257812,1244.124267578125,690.4869995117188,639.4428100585938,422.7214050292969,684.4480590820312,469.8732604980469,90
62.03367614746094,0.0,554.6343994140625,164.51132202148438,177.82440185546875,554.1201171875,490.0695190429688,714.421630859375,601.472412109375,409.4784851074219,625.5120849609375,448.5539855957031,90
1058.4072265625,7.1895904541015625,1278.038330078125,188.9873504638672,535.8507690429688,496.2637939453125,719.0933227539062,640.45654296875,137.4674072265625,357.7837219238281,196.8431701660156,420.3144226074219,60
602.7245483398438,17.61187744140625,887.4667358398438,183.2426300048828,644.1651000976562,478.2822570800781,811.5011596679688,571.4910278320312,422.7527160644531,307.8814392089844,465.7574157714844,355.5005798339844,90
365.1903076171875,0.0,818.285400390625,177.72010803222656,678.215576171875,373.88079833984375,1010.22265625,568.5972900390625,243.9072113037109,356.64208984375,292.3468017578125,407.2799072265625,60
180.1011199951172,44.38041687011719,592.0003051757812,367.99029541015625,667.0219116210938,478.55810546875,951.8234252929688,679.1942138671875,50.09943389892578,466.1119384765625,105.04804229736328,527.517822265625,45
194.780517578125,13.462379455566406,613.32568359375,258.8451232910156,613.1229248046875,406.404052734375,808.033935546875,630.5628662109375,92.50092315673828,358.3868713378906,152.05093383789062,430.1993103027344,45
420.028076171875,9.743804931640623,697.2344970703125,322.3695068359375,927.660400390625,328.9678039550781,1274.2685546875,522.902587890625,388.6680908203125,404.7314453125,419.800048828125,448.49267578125,30
455.488037109375,13.407684326171877,783.486083984375,262.6825256347656,0.0,667.12109375,233.12876892089844,720.0,777.9278564453125,406.1937561035156,803.8038330078125,441.6072692871094,60
593.3175048828125,124.46543884277344,879.3507080078125,422.0099487304688,1034.8143310546875,436.4112243652344,1250.4837646484375,621.4823608398438,555.663330078125,468.0058288574219,605.900146484375,516.2711181640625,30
