static_x,static_y,static_z,moving_x,moving_y,moving_z,up_x,up_y,up_z,down_x,down_y,down_z,actualAngle
-0.1339316012182385,-0.0261890945088884,0.1678526150700632,-0.0635291766586465,0.0574494935839943,0.2078145130734593,-0.1098013932373562,-0.0295493424157559,0.1879572381558937,0.0374817767317515,0.0611004453668682,0.2450665548199451,30
-0.1007589907357725,-0.0586815530536328,0.1787433281001904,0.0268742979888365,0.0375956528027401,0.2494190826669907,-0.0706022403662287,-0.0177918901191265,0.2256063676651927,0.11582308493407,-0.0181391410357137,0.2255533996799199,0
-0.1092423762302191,-0.0443733510679627,0.15640125250073,0.0096844600755338,0.0546867104269639,0.2326186795563603,-0.0818975234923408,-0.0026759704432607,0.1984119302813083,0.0994568748525937,0.0009565989601722,0.2297973320720844,0
-0.0110578480086513,-0.0421741179969378,0.3288032994260342,0.0377412459382371,0.0137541728692737,0.3261713157793069,0.0341147153908731,-0.1073533404765493,0.3351918087853653,0.1160688509682968,0.0561229404009592,0.2336599254418733,60
-0.0559931456501926,-0.021593533650217,0.3083424536027858,0.0319555232272435,0.0720377855580622,0.2778334065403877,-0.0266391962982005,-0.0258550863319786,0.3199713229665338,0.126434529347654,0.066705839567852,0.2339635541776462,30
-0.0186490807657877,-0.0350957614806703,0.340558730167536,0.0471589689038822,0.0449787990205973,0.3116782714002064,0.0159513083594112,-0.0692732385106672,0.3388863708659887,0.1327379871559187,0.0620497315475472,0.2224684447464961,45
0.0032903963106852,-0.0199272393243375,0.2934281036075502,0.0321389499017226,-0.018524866427787,0.2922003302561593,0.0865540287181,-0.1085281292304037,0.2400276418351415,0.081451416712361,0.0769652050094064,0.2561967815078294,90
-0.0681491060107553,-0.0477634696749389,0.1837022650883396,-0.0141226114966364,0.0236320012142629,0.2390782843934512,-0.0398255674816,-0.0800277964032709,0.1905909985727226,0.0928921144557019,0.0511616318628811,0.2338231879771766,45
-0.1400375108125011,-0.0847461125273877,0.1872794186877198,-0.0512605840631191,0.020770375725162,0.2614088984932984,-0.1060800196176935,-0.0566631674180502,0.1966464864493667,0.0548929747953955,0.0028922938587617,0.2866187673754914,15
-0.0564228171574249,-0.0487677210112795,0.2370089391242152,0.0048269818019815,0.0236379083151918,0.2940367620375299,-0.0267877692830686,-0.0840212493647785,0.244673615402942,0.1165371444434978,0.0478020805401585,0.2979636920884974,45
-0.1388181511169459,-0.0807731111703419,0.1747972285242117,-0.0223800622634576,0.0325059806654351,0.2831208416327658,-0.0968400766905305,-0.0293433681892319,0.1945460256782901,0.0805407669167969,-0.0161372132525992,0.3115243867577467,0
-0.1180464407396595,-0.0707079768217306,0.1717974330721706,-0.0092477313641311,0.0287341609265204,0.2891189262478171,-0.0941141537631338,-0.0308878211983729,0.2243908528686132,0.0882037073361406,-0.0212159795153464,0.2919536413932889,0
-0.0670173235349982,-0.0683413742066159,0.3132792325403776,0.0465603556911511,0.0373881906478414,0.2726296508099667,-0.0343007637267152,-0.0439382560971836,0.3127253523036265,0.1219443578212543,0.0060097991807731,0.1768774274021885,15
-0.1240860905406974,-0.0319644061314478,0.1652919781671319,-0.1136857408528046,-0.0093147865827918,0.2113069677275989,-0.0913300279781261,-0.1009367765451107,0.2287227464382379,-0.0632596331453457,0.0665057714231341,0.2789923022307558,75
-0.0994894759910042,-0.0766283984845939,0.2141525102979418,0.0244599954143357,0.0334690920483515,0.2833663351555697,-0.0701212027946746,-0.0313514353288225,0.2599428730430533,0.1196708046412649,-0.0146398937444053,0.2564271900049442,0
-0.1122298071235795,-0.0390125816693016,0.1885481991141788,-0.0566149406885727,0.0482332252455347,0.2712668459554944,-0.0983194067878076,-0.0451873547565808,0.2281469396766991,0.0450518317147606,0.0557796088775538,0.3290886329059546,30
-0.0146313535573992,-0.0170707238627971,0.3661736651307337,0.0139559518332467,-0.0169488035911361,0.3461847155255098,0.0580100939156795,-0.1076527254721508,0.2681281134003166,0.0660817285367911,0.0726917198266735,0.2834390596909025,90
-0.0116678197403052,-0.0429867277048775,0.3342799594116439,0.0368067179637288,0.0137844977835421,0.3236858491217941,0.0328181704664165,-0.1056486612209021,0.3296473009670226,0.1167228879523176,0.0564951470008901,0.2360152289246332,60
-0.0432961664518113,-0.05453164454012,0.3193447621876488,0.0042845569982576,0.0016660200496897,0.3355572258335546,0.0003680622462692,-0.1129715936531048,0.3113686595931313,0.0983488931004741,0.0526456497064468,0.2900056005811963,60
-0.1001689316223457,-0.0636877130536711,0.1962498586406681,0.0267695272320837,0.0314531698140768,0.2734092969641134,-0.0713930404396073,-0.0241218047650206,0.2496967915618138,0.1142998817888171,-0.0233188297108246,0.2418338125073589,0
-0.1229575776461848,-0.0468820103354171,0.2103495577303765,-0.0342457284230689,0.0567204447789172,0.2529730708051829,-0.1025552235726862,-0.0257308220300156,0.2384279990186538,0.0703322023277941,0.0384473784366722,0.2691449424803147,15
-0.0619263737068268,-0.0457778328222732,0.2680682559929928,-0.0185120663810734,0.0099906298459691,0.3005807506066132,-0.0183377920471682,-0.1021096044272301,0.2593109173050216,0.0806964940524644,0.0660661869743972,0.2885764152739036,60
-0.0144580726794438,-0.024748000798949,0.3119527185086514,0.015011477549951,-0.021774341293094,0.314483681696485,0.077283786871773,-0.1101292838337871,0.2714840486606397,0.0578222058880596,0.076319809078247,0.2653435686441144,90
-0.1422974802801214,-0.0341667259212474,0.1665062826368261,-0.117625947059134,-0.0084958091057161,0.1908488239518937,-0.0983221097315021,-0.096648829579291,0.213156335844667,-0.0743165375335086,0.0660979294071296,0.2664545131385606,75
-0.1190015652614813,-0.0104990337796237,0.1923035588988386,-0.1004034772954388,-0.0107962105420881,0.2212698091096541,-0.048798706799436,-0.1003559901229078,0.2293830423264887,-0.054791342911975,0.0776330083848744,0.2411535857624713,90
-0.0550893827829325,-0.0472809702497508,0.2451769319505347,0.0099337854204032,0.0244363345400526,0.2923570133356823,-0.0251910745515443,-0.0801214419014852,0.2421684908487856,0.1189305476940816,0.0448785886657355,0.2876173569880491,45
-0.0989314438481206,-0.0439632912767214,0.2253430095214851,-0.0308649959821074,0.0478387338394448,0.2968114706399546,-0.0808784897314745,-0.0509450068051383,0.2628886663405785,0.0776080503293554,0.0511510672154186,0.32170221850698,30
-0.1287611870086305,-0.0356897995753623,0.1620146413532284,-0.1071006404648087,0.0094487906026978,0.2182038933730948,-0.100912763291879,-0.0821923767102878,0.1947489579886487,-0.0365844482218829,0.0641342761026446,0.2976854205341634,60
-0.0869035381531595,-0.0699474412643643,0.2334152628549743,0.0524522917335854,0.0311984861419372,0.2595883188294794,-0.0478127491650643,-0.0243534129449239,0.2637294084630945,0.1261862449054597,-0.0209712202127041,0.1934106031588421,0
0.0609030325704505,-0.0352084704104013,0.3126762936701078,0.0882566812354831,-0.0065446869152297,0.2759535842135376,0.1063508411297086,-0.1054782347818256,0.2394858474531793,0.1428241126846026,0.0562699039628206,0.177506234479515,75
-0.0660848566157634,-0.0330099688107302,0.2731339650963658,-0.0210194811211497,0.0225080472657998,0.2954017090914124,-0.0233971989797474,-0.0908192075192647,0.2684753508485313,0.0761156848426613,0.0739075050890582,0.2760036218994652,60
-0.0470914912943279,-0.0201862121640728,0.3256661327257077,-0.0182583913420936,-0.0198884672644226,0.3220943549994284,0.0322684529592016,-0.1108054434941829,0.2554151397942728,0.0383296929886904,0.0742772959418173,0.2930557194562778,90
-0.0497473827509228,-0.0432186612368062,0.2950833738203466,0.0363493026897224,0.0523570176844196,0.2939850376570526,-0.021266226920405,-0.0476378550523905,0.30637693868832,0.1336069655131046,0.0482493678831055,0.2439852745272253,30
-0.1274459333662071,-0.072322852352675,0.1926006969599231,-0.0380764506965862,0.0226616076765457,0.2767916068048665,-0.1045242880363978,-0.0534487343585247,0.2216311965882941,0.0692593501491803,-0.0035280377664938,0.2842486071838123,15
-0.0718092005440804,-0.0457837969360948,0.293758921279572,-0.0270117114254146,0.0092814626664293,0.3165238346071717,-0.0298873655543146,-0.1032703583731137,0.2991507813152023,0.0757731252461273,0.0672973305545215,0.3344830165718734,60
-0.0964658726178362,-0.074680089617003,0.2782842330367097,-0.0144427540414127,0.0263736331146715,0.2856153820231599,-0.0683120275371982,-0.0784822325138804,0.2858504975674438,0.0872706232705456,0.0287581958365146,0.2279491187621385,30
-0.0419391617605645,-0.0473673863592602,0.3016776032402675,0.0482514932274428,0.0480288907322528,0.2894469166292078,-0.0124730469017195,-0.0525755734888984,0.3106063003458076,0.1457731225994204,0.0426548135942384,0.2333678604072561,30
-0.1221170798529224,-0.0695025909043017,0.2015582225956618,-0.055956563243014,0.022783244832083,0.2459327343660623,-0.0966000819578068,-0.0717439742466855,0.2165003799805885,0.0512011875738711,0.0302302672812552,0.2454820585898104,30
-0.0613591772151092,-0.0455468755901549,0.2831242452802356,-0.0312880921268252,-0.0176542730226523,0.3074680073397886,-0.0018404064273951,-0.1233880508933465,0.2894787274589369,0.0463377994832594,0.0613187367147319,0.2950909116042603,75
-0.0659729449974819,-0.0471342760326564,0.2840548782560358,-0.0350475191225299,-0.0182615016449304,0.3021443186959526,-0.0058676198898117,-0.1254117297494696,0.2902889757170815,0.0427943481418835,0.0615168037849095,0.3012240595225527,75
-0.1250484240529026,-0.0669926672791607,0.1719370026607043,-0.007331992714093,0.0295392518803027,0.2841158829583725,-0.0953190633151149,-0.0259124526741307,0.2192625331979297,0.0882124207899939,-0.0263253425945957,0.2925265793751081,0
-0.1298250116289863,-0.0380074018619344,0.1638384375647216,-0.108322770704147,0.0077135893103216,0.2224015681096966,-0.1018337636594746,-0.0852479625669378,0.1958038039827007,-0.0360149490109523,0.0619872864520472,0.2989038542104548,60
-0.108500801595064,-0.064293312369627,0.1856793234963153,0.0189257444893091,0.0276349969703199,0.2771282265205325,-0.0788501835186329,-0.0256212564971293,0.2393123775863854,0.1104976955448295,-0.0306182243553691,0.259033221276754,0
-0.1040184199333275,-0.0583732649280599,0.2632173792188222,-0.0118502405112325,0.0364758483795529,0.2564511466827676,-0.073241763067536,-0.0630373334131769,0.2644998685546699,0.0865513018924253,0.0283022912940373,0.1932742333476793,30
-0.0830550645234409,-0.0366739187440562,0.2890550366549794,-0.0244711846699837,0.0429494522918091,0.3192497709576656,-0.0538449552626938,-0.0710805749393766,0.3189181751593171,0.0818175800300747,0.0734214145844366,0.3133992176399856,45
-0.0689937636964097,-0.0337227468434038,0.2931285213795397,-0.0399653514346904,-0.0056445436537735,0.3210754264458249,-0.0108540533963219,-0.1186577442524809,0.3271789401292548,0.0378538734186984,0.0709618731489792,0.2993147561670644,75
-0.1104055158856705,-0.0078529932915872,0.2195819719954836,-0.0916249068471097,-0.0079336018283188,0.2507106904842448,-0.0364751370164028,-0.1008938802410502,0.2467150494188149,-0.0404528885514047,0.0843382563884048,0.2587529924046516,90
0.0530489535032411,-0.0197510339211753,0.3247771348614299,0.0818518849793707,0.007962083988432,0.2873882426808478,0.1026698577373075,-0.0945736032404733,0.2659840155296529,0.1330861093800515,0.0665883588772201,0.1762701382597528,75
-0.0214684999374619,-0.0208252894663943,0.3155007296172225,0.0149249853862974,0.008147150744722,0.3067449581445121,0.0278340103566214,-0.0945305280541227,0.2368373172539192,0.0871237086213776,0.0712831165237002,0.229560011730118,75
-0.125005913889083,-0.0094187633422413,0.1647560582003913,-0.1094242218785722,-0.0090304641409477,0.1967976735106443,-0.0624420456171273,-0.0964548691571604,0.2186097217825404,-0.0687746187397978,0.0756522854819186,0.2235493089414149,90
-0.1133411990841405,-0.0473314539619387,0.1615255663644574,0.0113901307574976,0.0546186019936781,0.2252480553221116,-0.0807869552575919,-0.0030029536908034,0.1961307608781932,0.1050316495257819,0.0018603191657164,0.2308731452989789,0
-0.0561514960201668,-0.0477384067238318,0.2470608098953313,0.0086406016653472,0.0242668024669588,0.3053941744473254,-0.0263916913762284,-0.0820528020282908,0.2499384576985521,0.1176953303132729,0.0443616740175918,0.2911615631427148,45
-0.1201985465875648,-0.0845153865232306,0.2124368700013162,-0.0299437681431852,0.017612636305836,0.2853434567035388,-0.0972717879378816,-0.0640330978845977,0.2406598042946164,0.0784841833841991,-0.0032726649948617,0.2799749530857092,15
-0.1260813641387558,-0.0690894822248837,0.2106842514005256,-0.0600404820896616,0.0262173522993662,0.2641620665457593,-0.0984450988704324,-0.070228313895827,0.2223168581224331,0.0524255398007362,0.032650141557457,0.2536948337687595,30
-0.0575166489049351,-0.0549086629942871,0.3269963499029796,0.0320816309451788,0.0462673729129589,0.2661052507936102,-0.0237023242685255,-0.0551208557887126,0.2989441592003459,0.1133573337550886,0.0367666725897048,0.1640634363852227,30
-0.1721924025698855,-0.1010926319501231,0.2022345781885728,-0.0635758105125125,0.0162305235639786,0.2517933476879394,-0.1108118450008106,-0.0573708133742813,0.1750513205781471,0.0416907181736719,-0.0010346093231453,0.2982651214956415,15
-0.0787938734757485,-0.0315244667188161,0.1282443695705359,-0.0382022034906602,0.0373465087880523,0.1970594023970288,-0.0577867601904498,-0.0629792825567149,0.1535964849733918,0.0644985203236181,0.0657182372176175,0.2166572356113276,45
-0.1292126054128612,-0.0323592041601476,0.1636945883734133,-0.1142034773309394,-0.0091586760025746,0.2013935191384578,-0.093152452894564,-0.0984372035061342,0.2199917897942372,-0.0682469698879946,0.0659800254270938,0.2766344617172093,75
-0.1001494091338309,-0.1125840960230557,0.2491227226507093,0.0074218539183666,-0.0110685811262743,0.2979361216979328,-0.0726040655559152,-0.0928171735998569,0.2746322317835351,0.1087338513703009,-0.0356553076994128,0.2475341916940611,15
-0.090583976547141,-0.0298806035032462,0.1368350434766428,-0.0493121122746001,0.0346925427703944,0.2107547865482226,-0.0701409699636658,-0.0604406759416086,0.1572629083571886,0.0536512305416796,0.0604903857436981,0.2495249312463287,45
-0.127940289745558,-0.0727998404001704,0.188425022381954,-0.0410195584450246,0.0221010079578547,0.2745995478725097,-0.1064499779548364,-0.0543093956418709,0.2194771828466351,0.06612940241051,-0.0036198857276023,0.2856772598735781,15
-0.1140271868827837,-0.0347055212844328,0.1815685748071885,-0.1049972963299093,0.0114783091282501,0.2748469130989671,-0.0917885999486381,-0.087924740100155,0.2266975592429628,-0.0147666081572528,0.065758181264692,0.3138154303777787,60
-0.113062127411173,-0.0344249103896271,0.1954272949731338,-0.0908382836299173,0.0118925113745221,0.2606742514128107,-0.0886580821614305,-0.088011583867272,0.2369081174432498,-0.0064633333532767,0.0669806868006334,0.3210997059947174,60
-0.0917406381547415,-0.0346195334974895,0.2758844765669457,-0.0359149546047528,0.0438735865227733,0.3078761223125382,-0.0649505671869713,-0.0687760182745779,0.3117580619933272,0.0704057121682988,0.0776159865319368,0.3240263239149583,45
-0.0871527130008202,-0.0696644473341547,0.2264753697269244,0.0538842173542791,0.0302360514407274,0.2602345122154131,-0.0483748125679641,-0.0249122094798001,0.2627434862641352,0.1285582132415214,-0.0240265249432407,0.1950219311654117,0
-0.0631753732345543,-0.0454677487929713,0.3002199893691409,-0.0179004399116303,0.0096085970177265,0.3248151670990764,-0.0214075969546206,-0.105772640180372,0.3111217784254153,0.0783919394543867,0.060966663089574,0.2996251517381594,60
-0.0546312618404008,-0.0461993339133619,0.2482865361571339,0.0111630708652648,0.0271430364565913,0.3030804693363345,-0.0242000836042013,-0.0792825119763086,0.2446547998227389,0.1224871764469591,0.0476633735872996,0.292410788318648,45
-0.0146147738647337,-0.0564395891896359,0.2972032715805552,0.0493891904959057,0.021969640730167,0.2904288833596445,0.0192623577994377,-0.0919279494913957,0.3010142405433819,0.1346313003040892,0.0440089560903956,0.2035148969061042,45
-0.1007195520628082,-0.060586381297779,0.1997888392490745,0.0348179756611911,0.0399791148708365,0.2558300702139682,-0.0657655511108722,-0.0167200245914249,0.2406394613529037,0.1138334282693821,-0.0155750603053108,0.2011861778331362,0
-0.0986006661055745,-0.0760740810871154,0.1979152604391323,0.0255186632948919,0.0255847242979202,0.2830701924106286,-0.0705074912566129,-0.0347848661803782,0.2511097902071557,0.1158014050185875,-0.0257479648229413,0.2452003318150344,0
-0.0576344713228908,-0.0406046163079214,0.2549652984509332,0.0084082239790076,0.0347131281756626,0.3042220225124715,-0.0266053429607285,-0.0739479540722169,0.2538000707539604,0.1208093534980325,0.0570494166755317,0.2901679413548618,45
0.0151572023610781,-0.0246646095834025,0.3324238830657667,0.0451992780434604,-0.0246358255865307,0.3296014482100428,0.0987401626502048,-0.1229008500505537,0.3038570869986906,0.0944660890124554,0.0652108375553623,0.2657696225010893,90
-0.0947093679967795,-0.023946240172429,0.2832972702325391,-0.0648903042450765,0.0050202375223502,0.3016812687428656,-0.0381318843899942,-0.10329847573448,0.3206193049850472,0.0104389037489601,0.0815602843934463,0.2956000339434299,75
-0.0965128572176849,-0.0517426740780497,0.2719286866458285,0.0488341436348867,0.0510330729584988,0.2650938083775843,-0.0514975370762553,-0.0028800299524616,0.2775263049257288,0.1319751528615825,-0.0041380450241309,0.2304957683526629,0
-0.0958296366741672,-0.0669653243872746,0.2138039053957114,0.0365901180894945,0.0313599945350819,0.2624124830631885,-0.0614036096690752,-0.0242242659338116,0.2548223404377567,0.1198136466203004,-0.0213903310700981,0.2212847055308388,0
-0.0666035674354763,-0.0340843127151147,0.2768987647688631,-0.0206043291422672,0.0221042838333703,0.2966393935909237,-0.0231168698862029,-0.092206034914022,0.2703787149132851,0.0744005535973964,0.0716318302773799,0.2687829830548622,60
-0.0921858004442379,-0.0289398756564447,0.2773279143572065,-0.0647443682327711,-0.0004197667699099,0.3047516320653803,-0.0369423624264369,-0.1086419897189066,0.3147595853552267,0.0118237964396976,0.0776874157776128,0.305639169922331,75
-0.0864841530804658,-0.0562801982338444,0.25766548454952,-0.0292343625316166,0.0175785471705093,0.3145696457228403,-0.0578022154873305,-0.0883015645145885,0.2709881893944859,0.077076506236848,0.0435540136108478,0.3192821197584303,45
-0.114838844570071,-0.0651340125130969,0.172716078066908,-0.0006094658607954,0.0305029616597128,0.2870298902322553,-0.0893094019774534,-0.0256415253201687,0.2246404115412965,0.0957515403222182,-0.024681294559628,0.2868563935395289,0
-0.0669882650697955,-0.0345639079578462,0.2743647856088353,-0.0220368706425805,0.0211279075559691,0.2995636279490896,-0.0240180377201612,-0.0924303943373585,0.2699683537423947,0.0745018363682813,0.0719108754225156,0.2747582517479564,60
-0.0860095108551926,-0.0510173892127476,0.2660348969297637,-0.0270190787360813,0.0239958944274477,0.3149510097944221,-0.0580911101174603,-0.0855151152999346,0.2859822654515764,0.0797615272446738,0.0501555420247627,0.3175598693478695,45
-0.1247042428363664,-0.0322389900444034,0.1678394923348571,-0.0963392903449074,0.0352654161393914,0.2377166189842726,-0.1114031640538807,-0.0605262249247295,0.2123338551376307,-0.0140825841169152,0.0741485742783575,0.3246879196233803,45
-0.0951334064418264,-0.0339761377049313,0.2560236040833845,-0.0754137599144303,-0.0352129880864321,0.2938822544869547,-0.0239158063016094,-0.1234230326043576,0.2957568438927042,-0.0257032198610499,0.0622276308355656,0.3281893984681336,90
-0.0188120653467081,-0.0353401734674958,0.3428193518564205,0.046296306237899,0.0440881874006553,0.3069360387670574,0.0163882012844368,-0.0707718487566207,0.3477181534798909,0.1309950318927269,0.0610222811931047,0.219607509254573,45
-0.1203758213617702,-0.011181423651947,0.1913747353418665,-0.1025411842179785,-0.0112137698868565,0.2226972965052663,-0.0503906547404991,-0.1016019768384786,0.2305748431784231,-0.0559488144663906,0.0776291955771329,0.2401670602866041,90
-0.0946666403353639,-0.0432880969989692,0.2509363534380789,-0.0578447915930539,0.0080739497962864,0.2924546497910267,-0.0587391317340448,-0.0995221936172901,0.2748608692887348,0.0342419100319765,0.0609304460411205,0.3122279656948836,60
-0.119390593163876,-0.0704630689446758,0.2055924284748667,-0.0532693130007749,0.0228108269042381,0.2452154134041,-0.0952288224494584,-0.0739767345220878,0.2241477621172871,0.0537468242979265,0.0315643690754598,0.2447839297406413,30
0.0209604791835905,-0.0340247399621645,0.3257164499846149,0.0502353044079447,-0.0321384928850804,0.3165050205939172,0.1020549541836398,-0.1221602201652349,0.262553151524389,0.0970543380066845,0.0615227025170763,0.2693514846411258,90
-0.1048766538850612,-0.0383061428884424,0.1962136716386482,-0.0484476563776218,0.0503956523568798,0.280239146926423,-0.0917680841347931,-0.0453502593888324,0.2388064309467457,0.0566757589260577,0.057237636912409,0.3295378446578008,30
-0.0676570476479645,-0.0356637676128275,0.3002416451855581,-0.0399671495586941,-0.0330087198530034,0.3159209905213199,0.0278858389934601,-0.1224484242037802,0.2965116903187888,0.006519161223725,0.0673156633444194,0.2861983952143903,90
-0.0472408837833048,-0.018641174699554,0.3241371794530441,-0.0180038021485188,-0.0184761181960034,0.32061075046302,0.0321059073149196,-0.1083424823406087,0.2514665229258284,0.0386221471384557,0.0753838752767436,0.2886218135942494,90
-0.0879105781708163,-0.0699633411064529,0.2270138721780352,0.054217801534558,0.0309985536699451,0.2654377288138571,-0.0490359496551353,-0.0250188381740666,0.2630782568051843,0.1302637275466129,-0.0242241416111188,0.1992507210895852,0
-0.1785844668446163,-0.1070712362157195,0.2042127611423983,-0.066422898600614,0.0146025195462804,0.2494297127526974,-0.1089311906206393,-0.0576143770132184,0.1655438593243518,0.0388149326204274,-0.0012204514939781,0.3052645991889284,15
-0.0536268065741096,-0.0582822722713684,0.3072072160420908,0.0301792779632057,0.0410136508804866,0.2703081608335765,-0.0241965548331876,-0.0619546772844352,0.3052825447922336,0.1095130669046563,0.0339611425609435,0.1671254499563135,30
-0.0556046987652329,-0.0462520775135759,0.2511411964319647,0.0105881690708373,0.026892138799594,0.2957464834109752,-0.0248039779385913,-0.0803480713048866,0.2493248326582643,0.1196231871583326,0.0471860527504458,0.2863132815380877,45
-0.0219928749373354,-0.0198254887024033,0.3132644968258784,0.0143065443354042,0.0087853460671089,0.3059908992887769,0.0276628529195532,-0.0958593637513381,0.2428726735671971,0.086730637599812,0.0720254542155234,0.2307013502667569,75
-0.1158433996443845,-0.0388093660108344,0.2211319527744882,-0.096758840891658,-0.0136033079850614,0.2636066311822672,-0.066360643878325,-0.1088465885436785,0.2583916712428585,-0.0313518895092604,0.0660634323724798,0.3158913438697378,75
-0.1208542648815985,-0.0091408127706461,0.159079345836628,-0.1065136596028133,-0.0092240443254491,0.1914214789497451,-0.062516514704186,-0.096916870849044,0.2183475051275698,-0.0687746187397978,0.0756522854819186,0.2235493089414149,90
