static_x,static_y,static_z,moving_x,moving_y,moving_z,actualAngle
-0.1180464407396595,-0.0707079768217306,0.1717974330721706,-0.0092477313641311,0.0287341609265204,0.2891189262478171,0
-0.0670173235349982,-0.0683413742066159,0.3132792325403776,0.0465603556911511,0.0373881906478414,0.2726296508099667,15
-0.1240860905406974,-0.0319644061314478,0.1652919781671319,-0.1136857408528046,-0.0093147865827918,0.2113069677275989,75
-0.0994894759910042,-0.0766283984845939,0.2141525102979418,0.0244599954143357,0.0334690920483515,0.2833663351555697,0
-0.1122298071235795,-0.0390125816693016,0.1885481991141788,-0.0566149406885727,0.0482332252455347,0.2712668459554944,30
-0.0146313535573992,-0.0170707238627971,0.3661736651307337,0.0139559518332467,-0.0169488035911361,0.3461847155255098,90
-0.0116678197403052,-0.0429867277048775,0.3342799594116439,0.0368067179637288,0.0137844977835421,0.3236858491217941,60
-0.0432961664518113,-0.05453164454012,0.3193447621876488,0.0042845569982576,0.0016660200496897,0.3355572258335546,60
-0.1001689316223457,-0.0636877130536711,0.1962498586406681,0.0267695272320837,0.0314531698140768,0.2734092969641134,0
-0.1229575776461848,-0.0468820103354171,0.2103495577303765,-0.0342457284230689,0.0567204447789172,0.2529730708051829,15
-0.0619263737068268,-0.0457778328222732,0.2680682559929928,-0.0185120663810734,0.0099906298459691,0.3005807506066132,60
-0.0144580726794438,-0.024748000798949,0.3119527185086514,0.015011477549951,-0.021774341293094,0.314483681696485,90
-0.1422974802801214,-0.0341667259212474,0.1665062826368261,-0.117625947059134,-0.0084958091057161,0.1908488239518937,75
-0.1190015652614813,-0.0104990337796237,0.1923035588988386,-0.1004034772954388,-0.0107962105420881,0.2212698091096541,90
-0.0550893827829325,-0.0472809702497508,0.2451769319505347,0.0099337854204032,0.0244363345400526,0.2923570133356823,45
-0.0989314438481206,-0.0439632912767214,0.2253430095214851,-0.0308649959821074,0.0478387338394448,0.2968114706399546,30
-0.1287611870086305,-0.0356897995753623,0.1620146413532284,-0.1071006404648087,0.0094487906026978,0.2182038933730948,60
-0.0869035381531595,-0.0699474412643643,0.2334152628549743,0.0524522917335854,0.0311984861419372,0.2595883188294794,0
0.0609030325704505,-0.0352084704104013,0.3126762936701078,0.0882566812354831,-0.0065446869152297,0.2759535842135376,75
-0.0660848566157634,-0.0330099688107302,0.2731339650963658,-0.0210194811211497,0.0225080472657998,0.2954017090914124,60
-0.0470914912943279,-0.0201862121640728,0.3256661327257077,-0.0182583913420936,-0.0198884672644226,0.3220943549994284,90
-0.0497473827509228,-0.0432186612368062,0.2950833738203466,0.0363493026897224,0.0523570176844196,0.2939850376570526,30
-0.1274459333662071,-0.072322852352675,0.1926006969599231,-0.0380764506965862,0.0226616076765457,0.2767916068048665,15
-0.0718092005440804,-0.0457837969360948,0.293758921279572,-0.0270117114254146,0.0092814626664293,0.3165238346071717,60
-0.0964658726178362,-0.074680089617003,0.2782842330367097,-0.0144427540414127,0.0263736331146715,0.2856153820231599,30
-0.0419391617605645,-0.0473673863592602,0.3016776032402675,0.0482514932274428,0.0480288907322528,0.2894469166292078,30
-0.1221170798529224,-0.0695025909043017,0.2015582225956618,-0.055956563243014,0.022783244832083,0.2459327343660623,30
-0.0613591772151092,-0.0455468755901549,0.2831242452802356,-0.0312880921268252,-0.0176542730226523,0.3074680073397886,75
-0.0659729449974819,-0.0471342760326564,0.2840548782560358,-0.0350475191225299,-0.0182615016449304,0.3021443186959526,75
-0.1250484240529026,-0.0669926672791607,0.1719370026607043,-0.007331992714093,0.0295392518803027,0.2841158829583725,0
-0.1298250116289863,-0.0380074018619344,0.1638384375647216,-0.108322770704147,0.0077135893103216,0.2224015681096966,60
-0.108500801595064,-0.064293312369627,0.1856793234963153,0.0189257444893091,0.0276349969703199,0.2771282265205325,0
-0.1040184199333275,-0.0583732649280599,0.2632173792188222,-0.0118502405112325,0.0364758483795529,0.2564511466827676,30
-0.0830550645234409,-0.0366739187440562,0.2890550366549794,-0.0244711846699837,0.0429494522918091,0.3192497709576656,45
-0.0689937636964097,-0.0337227468434038,0.2931285213795397,-0.0399653514346904,-0.0056445436537735,0.3210754264458249,75
-0.1104055158856705,-0.0078529932915872,0.2195819719954836,-0.0916249068471097,-0.0079336018283188,0.2507106904842448,90
0.0530489535032411,-0.0197510339211753,0.3247771348614299,0.0818518849793707,0.007962083988432,0.2873882426808478,75
-0.0214684999374619,-0.0208252894663943,0.3155007296172225,0.0149249853862974,0.008147150744722,0.3067449581445121,75
-0.125005913889083,-0.0094187633422413,0.1647560582003913,-0.1094242218785722,-0.0090304641409477,0.1967976735106443,90
-0.1133411990841405,-0.0473314539619387,0.1615255663644574,0.0113901307574976,0.0546186019936781,0.2252480553221116,0
-0.0561514960201668,-0.0477384067238318,0.2470608098953313,0.0086406016653472,0.0242668024669588,0.3053941744473254,45
-0.1201985465875648,-0.0845153865232306,0.2124368700013162,-0.0299437681431852,0.017612636305836,0.2853434567035388,15
-0.1260813641387558,-0.0690894822248837,0.2106842514005256,-0.0600404820896616,0.0262173522993662,0.2641620665457593,30
-0.0575166489049351,-0.0549086629942871,0.3269963499029796,0.0320816309451788,0.0462673729129589,0.2661052507936102,30
-0.1721924025698855,-0.1010926319501231,0.2022345781885728,-0.0635758105125125,0.0162305235639786,0.2517933476879394,15
-0.0787938734757485,-0.0315244667188161,0.1282443695705359,-0.0382022034906602,0.0373465087880523,0.1970594023970288,45
-0.1292126054128612,-0.0323592041601476,0.1636945883734133,-0.1142034773309394,-0.0091586760025746,0.2013935191384578,75
-0.1001494091338309,-0.1125840960230557,0.2491227226507093,0.0074218539183666,-0.0110685811262743,0.2979361216979328,15
-0.090583976547141,-0.0298806035032462,0.1368350434766428,-0.0493121122746001,0.0346925427703944,0.2107547865482226,45
-0.127940289745558,-0.0727998404001704,0.188425022381954,-0.0410195584450246,0.0221010079578547,0.2745995478725097,15
-0.1140271868827837,-0.0347055212844328,0.1815685748071885,-0.1049972963299093,0.0114783091282501,0.2748469130989671,60
-0.113062127411173,-0.0344249103896271,0.1954272949731338,-0.0908382836299173,0.0118925113745221,0.2606742514128107,60
-0.0917406381547415,-0.0346195334974895,0.2758844765669457,-0.0359149546047528,0.0438735865227733,0.3078761223125382,45
-0.0871527130008202,-0.0696644473341547,0.2264753697269244,0.0538842173542791,0.0302360514407274,0.2602345122154131,0
-0.0631753732345543,-0.0454677487929713,0.3002199893691409,-0.0179004399116303,0.0096085970177265,0.3248151670990764,60
-0.0546312618404008,-0.0461993339133619,0.2482865361571339,0.0111630708652648,0.0271430364565913,0.3030804693363345,45
-0.0146147738647337,-0.0564395891896359,0.2972032715805552,0.0493891904959057,0.021969640730167,0.2904288833596445,45
-0.1007195520628082,-0.060586381297779,0.1997888392490745,0.0348179756611911,0.0399791148708365,0.2558300702139682,0
-0.0986006661055745,-0.0760740810871154,0.1979152604391323,0.0255186632948919,0.0255847242979202,0.2830701924106286,0
-0.0576344713228908,-0.0406046163079214,0.2549652984509332,0.0084082239790076,0.0347131281756626,0.3042220225124715,45
0.0151572023610781,-0.0246646095834025,0.3324238830657667,0.0451992780434604,-0.0246358255865307,0.3296014482100428,90
-0.0947093679967795,-0.023946240172429,0.2832972702325391,-0.0648903042450765,0.0050202375223502,0.3016812687428656,75
-0.0965128572176849,-0.0517426740780497,0.2719286866458285,0.0488341436348867,0.0510330729584988,0.2650938083775843,0
-0.0958296366741672,-0.0669653243872746,0.2138039053957114,0.0365901180894945,0.0313599945350819,0.2624124830631885,0
-0.0666035674354763,-0.0340843127151147,0.2768987647688631,-0.0206043291422672,0.0221042838333703,0.2966393935909237,60
-0.0921858004442379,-0.0289398756564447,0.2773279143572065,-0.0647443682327711,-0.0004197667699099,0.3047516320653803,75
-0.0864841530804658,-0.0562801982338444,0.25766548454952,-0.0292343625316166,0.0175785471705093,0.3145696457228403,45
-0.114838844570071,-0.0651340125130969,0.172716078066908,-0.0006094658607954,0.0305029616597128,0.2870298902322553,0
-0.0669882650697955,-0.0345639079578462,0.2743647856088353,-0.0220368706425805,0.0211279075559691,0.2995636279490896,60
-0.0860095108551926,-0.0510173892127476,0.2660348969297637,-0.0270190787360813,0.0239958944274477,0.3149510097944221,45
-0.1247042428363664,-0.0322389900444034,0.1678394923348571,-0.0963392903449074,0.0352654161393914,0.2377166189842726,45
-0.0951334064418264,-0.0339761377049313,0.2560236040833845,-0.0754137599144303,-0.0352129880864321,0.2938822544869547,90
-0.0188120653467081,-0.0353401734674958,0.3428193518564205,0.046296306237899,0.0440881874006553,0.3069360387670574,45
-0.1203758213617702,-0.011181423651947,0.1913747353418665,-0.1025411842179785,-0.0112137698868565,0.2226972965052663,90
-0.0946666403353639,-0.0432880969989692,0.2509363534380789,-0.0578447915930539,0.0080739497962864,0.2924546497910267,60
-0.119390593163876,-0.0704630689446758,0.2055924284748667,-0.0532693130007749,0.0228108269042381,0.2452154134041,30
0.0209604791835905,-0.0340247399621645,0.3257164499846149,0.0502353044079447,-0.0321384928850804,0.3165050205939172,90
-0.1048766538850612,-0.0383061428884424,0.1962136716386482,-0.0484476563776218,0.0503956523568798,0.280239146926423,30
-0.0676570476479645,-0.0356637676128275,0.3002416451855581,-0.0399671495586941,-0.0330087198530034,0.3159209905213199,90
-0.0472408837833048,-0.018641174699554,0.3241371794530441,-0.0180038021485188,-0.0184761181960034,0.32061075046302,90
-0.0879105781708163,-0.0699633411064529,0.2270138721780352,0.054217801534558,0.0309985536699451,0.2654377288138571,0
-0.1785844668446163,-0.1070712362157195,0.2042127611423983,-0.066422898600614,0.0146025195462804,0.2494297127526974,15
-0.0536268065741096,-0.0582822722713684,0.3072072160420908,0.0301792779632057,0.0410136508804866,0.2703081608335765,30
-0.0556046987652329,-0.0462520775135759,0.2511411964319647,0.0105881690708373,0.026892138799594,0.2957464834109752,45
-0.0219928749373354,-0.0198254887024033,0.3132644968258784,0.0143065443354042,0.0087853460671089,0.3059908992887769,75
-0.1158433996443845,-0.0388093660108344,0.2211319527744882,-0.096758840891658,-0.0136033079850614,0.2636066311822672,75
-0.1208542648815985,-0.0091408127706461,0.159079345836628,-0.1065136596028133,-0.0092240443254491,0.1914214789497451,90
-0.1201170624316336,-0.0292898589840121,0.1854834681180742,-0.0891407790692234,0.0410701675615439,0.2527863454737472,45
-0.1801285747485154,-0.1074406925875548,0.2049464896144408,-0.0677352923181412,0.0147986981547679,0.2525054906170063,15
-0.1231260257043682,-0.0314712315313,0.1664557996332092,-0.094587510782468,0.0351244471903593,0.2350969256332425,45
-0.0057315324675426,-0.0270630258874805,0.3203120472646854,0.0239155370675899,-0.0237974428935107,0.316519900439159,90
-0.018087740823834,-0.0224089052056846,0.3009041745840761,0.0107393462360248,-0.0196937705623075,0.3105557021171775,90
-0.0750882458173177,-0.0704077241378272,0.29267908585117,0.0056623619760677,0.0332130964756645,0.2829674203272082,30
-0.1136643476317108,-0.0336451282770767,0.2070419017162791,-0.0905578669240667,0.0155488706257791,0.273451663974915,60
-0.0572120898100945,-0.0457644289198953,0.2999356790770875,-0.0121989789818276,0.0086912308502728,0.3174912025958007,60
-0.1030453626722912,-0.0423969759711321,0.2413922786291517,-0.0689351859693954,0.0090920843022709,0.292424741782166,60
-0.1269043240437408,-0.0386359035034722,0.2071822462216202,-0.0340700194325717,0.0594734784743601,0.2532016917524063,15
-0.1187985729852593,-0.0622498649188885,0.1564525702054264,0.0133240716697067,0.0411652233119536,0.2194977832245669,0
0.0196385549684521,-0.0198674147755349,0.3281604614788459,0.0487822889395273,-0.0196218644812354,0.3143689884076095,90
-0.0273333767786183,-0.0208075845389684,0.2722252374999194,0.0066463847798843,0.00986079613941,0.2843853262610167,75
-0.1285454653181636,-0.0727076094923818,0.195917244036549,-0.036028628374114,0.0225807592618837,0.2698467522839042,15
-0.0361353912499371,-0.0273740436657606,0.3057993236913401,-0.0004999961438749,-0.0003417064814415,0.3142374979216413,75
-0.1241735205905052,-0.0668952565448051,0.1928085027081597,-0.0391455377522367,0.0317259324048129,0.2673803163820569,15
-0.1063203907362052,-0.0528020022735173,0.1817251517462478,-0.0342691371462499,0.0369395718424502,0.2293727802074094,30
-0.1008287462461589,-0.0615879256865842,0.1992632167791729,0.0329057518189937,0.0387376365006186,0.2521509268102179,0
-0.1033932769739991,-0.0848216494354257,0.1800790867311111,0.0178808225159629,0.0088596037504624,0.2855870901023322,0
0.0191415007848861,-0.0265566561134146,0.3390430893310502,0.065543206868551,0.0283148110314716,0.3081131862190867,60
-0.0142655763271269,-0.0167005148376016,0.3502736716858267,0.0138949187916622,-0.0169861164507678,0.3468474465385378,90
0.0573572424104091,-0.0340357942141849,0.3089260288233138,0.0859434500859873,-0.0059441189907552,0.2777456298918412,75
-0.0774763700487632,-0.0170611503156327,0.2683540606713152,-0.0532983279260424,-0.0143474410894774,0.2899338986701511,90
-0.1308347007346102,-0.0298760139239964,0.1516832934408593,-0.1005388158449752,0.0161184014175297,0.1961605614892495,60
-0.1239493273317066,-0.0656007856754049,0.1690512675413727,-0.0080525642187398,0.0294066403796044,0.2799359065396208,0
-0.1107682167301567,-0.0316684690886838,0.218085804600556,-0.0814252098412046,0.0182008417830716,0.2674684865571462,60
-0.1010765970646878,-0.065542200453995,0.1956003679050507,0.0289416654321619,0.0324222772684456,0.2745940125537717,0
-0.0949801420342109,-0.0341408252786642,0.2561576272520353,-0.0745156949057783,-0.0347575848949293,0.2894191162936156,90
-0.0920187328810621,-0.0680151125671898,0.2945314082284002,0.0211400818375972,0.0418652784283959,0.2803404445035585,15
-0.1148421792899063,-0.0296965750522336,0.213910186697293,-0.0886382552374012,0.0205566590819202,0.2713988426192154,60
0.0154296697281365,-0.0277784558638279,0.3077278795795177,0.0433471045696497,-0.0234445148710494,0.2937322391496079,90
-0.0221729927367265,-0.0424139494166918,0.3342671846129025,0.0265437430512095,0.0146295203173533,0.3292325886431274,60
-0.0981991415990561,-0.0664405120427097,0.2110325277424832,0.0347492951043651,0.0322714104769466,0.27317419110832,0
-0.025054237254321,-0.0277202639821503,0.3330367753385357,0.0049238505611136,-0.0264185184568984,0.3330316244998846,90
-0.0567618378567743,-0.0459092587720792,0.262661610768929,-0.0129875782646079,0.0082948806937114,0.2910839769279615,60
-0.1018033085728526,-0.0316131182766363,0.2635830249800241,-0.0488113627129545,0.0459582023239291,0.298458985996151,45
-0.12390479944132,-0.0092958330703118,0.1632287307749748,-0.1065592210585098,-0.0088594028582119,0.1909867348918581,90
-0.0664120477410597,-0.0349625953372025,0.2702679474987347,-0.0221259995582423,0.0201914538491625,0.2951817661260751,60
-0.1013372755848322,-0.0646163767128328,0.2017553100503123,0.0299950454711951,0.0385320113673585,0.2596465862911736,0
-0.091922856692925,-0.0489772014412374,0.2919523922511603,0.0166832038567374,0.0595510283222868,0.2948473061679793,15
-0.1234014025372138,-0.0692599653770741,0.1757447619863134,-0.0116997680569516,0.0313171494691272,0.2826660501635407,0
-0.0978896825701988,-0.0461763617102842,0.2821421645143488,-0.0025505224717605,0.0449926362733329,0.2623884857184704,30
-0.0278742097551265,-0.0218583047116526,0.3107378476817739,0.0077707983567752,0.0058460047515062,0.3203053654927638,75
-0.1461341829704645,-0.0344251724924768,0.1700251359348953,-0.1158001213067516,-0.0081411712494511,0.186605642485297,75
-0.1392281888872012,-0.076577375335706,0.1570042570425948,0.0049054074705206,0.0366302398224308,0.2100482702930942,0
-0.0925486388795285,-0.0336796204628657,0.2742552805544156,-0.0365163001379147,0.0433929342921598,0.300157635237941,45
-0.0110009501426359,-0.0159806844486868,0.3511827687292244,0.0172513578802223,-0.0164460025557939,0.3470543744740845,90
-0.1145342055621971,-0.0135824413506485,0.1830854452211301,-0.1060377028723989,-0.0142381940865249,0.2308005755350322,90
-0.1063805127805848,-0.0601182406445186,0.1547236461805992,0.0168362133071047,0.0398003988493247,0.2285571004304307,0
-0.1144695634179589,-0.030347561373456,0.2099486665566076,-0.0768318001578441,0.0420085303439739,0.2696885577821428,45
0.0412009085398051,-0.0312552212671834,0.3133175425868861,0.0722071309995732,-0.0036882343283187,0.2892230123374074,75
-0.1436990671019058,-0.034138797773632,0.1671788070109099,-0.1166104830947932,-0.0082039567839765,0.188037796802517,75
-0.1148924631099134,-0.0678060835309211,0.2059022949359508,-0.0538344637089917,0.0233996543318156,0.2504866162677353,30
-0.0245746016760714,-0.0555138641643269,0.3137027631149683,0.0399714981597857,0.0249845867598649,0.2924332949486806,45
-0.0702028620203942,-0.0454996145866373,0.2950329984090197,-0.0256758383579507,0.0095367981648688,0.32142696072866,60
-0.1149011009692593,-0.036235644716803,0.1934170400870215,-0.0919689250961144,0.010960837008207,0.2550766912548716,60
-0.080721595948369,-0.0368853325397958,0.289343658571607,-0.0227932784663113,0.0433532692935053,0.3250382647141051,45
-0.0966331058851212,-0.0623715740481643,0.1859409816016095,0.0298363577443377,0.0324474611147677,0.2674862907574866,0
-0.0967180545131087,-0.0999323977624837,0.2672931869705618,0.0129490154057581,0.0024610661539007,0.2970843007930206,15
-0.0328948139272483,-0.03540645199644,0.3238846243380922,0.0010324847300342,-0.0057945154358821,0.3273080945878486,75
-0.0424134958483903,-0.0433816096653702,0.2899486826651919,0.0420136640557854,0.0522284823693982,0.2842536526314352,30
-0.0828154133945672,-0.0711000537395584,0.2443413208999321,0.0584192400319024,0.0310647131440947,0.2518415528969266,0
-0.0711556638758525,-0.0438487079386348,0.2819345266636542,-0.0296737672222799,0.0095907835054848,0.3221137730702063,60
-0.0860465830674568,-0.0649413793122603,0.2488621136306754,-0.0297958794773724,0.006456942968187,0.3084705473721647,45
-0.1069832930703441,-0.0614756950592139,0.185239882450119,0.0206885361322275,0.0286404075888647,0.2798552331149945,0
-0.0472535954269559,-0.0433396071296341,0.3229926331761888,0.0011400397728556,0.0138099543973795,0.3293121986538075,60
-0.0378477568564976,-0.0479989463650518,0.3060900764143217,0.0502033964012243,0.0495772129690164,0.2873751240039366,30
-0.0264876312194944,-0.0421891371236229,0.3302568811952317,0.0215250788308077,0.0143948005344671,0.3205522825617607,60
-0.0553911175215893,-0.01996125096389,0.2789913300207497,-0.0192333684891225,0.0065260673395822,0.2867930524105843,75
-0.1020578563940023,-0.0766263023488842,0.2806486314663398,0.0095707114811796,0.0299123652228821,0.2889465877161787,15
-0.1063127564713623,-0.0233628779802897,0.1334909373101698,-0.0820187033772277,0.022694111186246,0.1824518934846745,60
-0.099135491101687,-0.0431739125335175,0.247582652889088,-0.0629725039966982,0.0082942243162354,0.2908170010957564,60
-0.0430483602749214,-0.0480419754866388,0.32307117221838,0.0046958459921703,0.0085349435730509,0.3235227055762343,60
-0.109630564860265,-0.0306689213541835,0.2117816263514713,-0.0828848567300396,0.0186473600749954,0.2658616034156872,60
-0.0891597365653637,-0.046708556142993,0.3181318094349949,0.0326745414304811,0.05577638542421,0.2501380816817483,15
-0.1229510939997836,-0.0524643642579572,0.2093996175830051,-0.0344923698955502,0.0519084215358779,0.2594694763127779,15
-0.122840660926349,-0.0357970581677457,0.1794879688623142,-0.1088665857408025,-0.012673911542192,0.2240100825773311,75
-0.0791381943934446,-0.0340303092620897,0.1386163862870368,-0.0335461170882911,0.0362783353256615,0.1965927528165773,45
-0.1308503927493172,-0.0627759284025627,0.1959883673050209,-0.0304165913231697,0.0307831200290455,0.2627624735457727,15
-0.1163407570988743,-0.0542243960278544,0.1708734480297584,0.0001658613029616,0.0387848682355039,0.2788618653690203,0
-0.1187699093611338,-0.0822884746291706,0.2165855921022028,-0.0261400734185787,0.0193144963077001,0.2736161107338891,15
-0.0563717637917296,-0.0208153998628265,0.3119870374951824,0.0319004582451023,0.072562495342519,0.2779621789803199,30
-0.1031978635778661,-0.0442729029890369,0.2220661193989131,-0.0351549903834947,0.0468930520583868,0.2862807479166453,30
-0.1035598038949252,-0.0547639977984237,0.2617965211786097,-0.0109770381845731,0.0377968110131627,0.2538520754832872,30
-0.1336921496714588,-0.0778843365062046,0.1700095102595547,-0.0207651899685555,0.0316093981645491,0.2781432009145172,0
-0.1094406297161923,-0.037820544024111,0.1894532362655901,-0.0584387099466315,0.0538492912738181,0.2927938660557645,30
-0.1157079195053279,-0.0315244764601208,0.2076670413657161,-0.0883763297672352,0.0172513492902756,0.2608591342801437,60
-0.0460651388468547,-0.0248237863180152,0.3123461000176925,-0.0098567802411402,0.0019288866213776,0.3272498818190131,75
-0.11455405759349,-0.007978488932856,0.2309078780975285,-0.0887657376523062,-0.007430621153748,0.2463098835354701,90
-0.0935578604222709,-0.0192646716961656,0.2722228218744484,-0.0682413374375883,0.0091555146969453,0.3038941738363335,75
-0.1277253560014501,-0.0282982853547559,0.1608101342877124,-0.0616427351892539,0.0541857113911713,0.2092344507963642,30
-0.0577590705471192,-0.0748086655314269,0.3085308702644793,0.0519374690642388,0.0314716697454083,0.2644758726064612,15
-0.1792107642639776,-0.1046897836634621,0.2029126176180659,-0.0672584213080451,0.0156856230725112,0.2487415573380604,15
-0.0906329267037581,-0.0705646584181126,0.2964556688511482,0.0234267897479654,0.0397803683008652,0.2791039300305353,15
-0.1030811624988405,-0.1001002437975865,0.2593641425108739,0.0061847192213933,0.0033519568983593,0.2905858794594767,15
-0.1014202759266704,-0.0743366948438841,0.1981042979993728,0.0124065234240275,0.0375602426985823,0.2836881702804951,0
-0.1283582515310113,-0.0307902113721207,0.1604817060003368,-0.1058008949912168,0.0144454281801252,0.2106105625651557,60
-0.1306486793734781,-0.0659667574376067,0.1801868932969568,-0.066871447193428,0.0264131494554744,0.2481844595099313,30
-0.0268015074919297,-0.0266684801739541,0.3319394462507585,0.0033624695407113,-0.0255353918744007,0.3369840393260251,90
-0.1026393092177027,-0.0232740860134892,0.2601177478665761,-0.0780273820730909,0.0051033305410504,0.2917384692418096,75
-0.1015971404253107,-0.1129483734181931,0.254882605991708,0.0063608437576183,-0.0090644110668531,0.2978383879553898,15
0.0437544800467006,0.0015240517409667,0.3462370176527107,0.0702515099928468,-0.0003830973892319,0.328834484366636,90
-0.0802250515321907,-0.0338462288994375,0.1251932581285167,-0.0392207301199681,0.0338275246670262,0.1925125112814775,45
-0.1365972015870098,-0.0789951123343768,0.1584751051980072,0.0091161966507585,0.0323768792748363,0.2193666661390982,0
-0.1029425903364103,-0.0741083730991337,0.194840770435466,0.0097428823420287,0.0381005671732268,0.2856011195856989,0
-0.0101968466374275,-0.0563914521869212,0.3109825925618883,0.052483963504719,0.0267780942746707,0.2912141569790988,45
-0.0185015445129552,-0.0349510305284713,0.3391997265556759,0.046932303660982,0.0448365055275115,0.3116242248429382,45
-0.1172392543603105,-0.0368594907352707,0.1759529446778207,-0.0997211823763464,0.0082376545450751,0.245724620126024,60
-0.1360615152344571,-0.0309023667414929,0.1644065547187951,-0.1184961685534481,-0.0065759058710253,0.199226517325313,75
-0.0001323641195168,-0.0264741741436081,0.324855273991997,0.0292450116620529,-0.0224070601435459,0.3159505677429427,90
-0.0270333689127398,-0.068829700796352,0.2715545052582311,0.0318088039201024,0.0108206164331988,0.3203036057774748,45
-0.1130482523894522,-0.034219861979012,0.1811928275980973,-0.0943916010844799,0.0109545206318023,0.2487444901988,60
-0.1017238325302781,-0.0940659536049611,0.2660653130044608,0.0078462966779558,0.0100160378741349,0.2937483475781848,15
-0.1194677316021829,-0.0291778662236905,0.1823179481486561,-0.0939444750996204,0.0419957399870073,0.2624082668344644,45
0.0004128253706709,-0.0257392462398805,0.3244660840515483,0.0299877448031118,-0.0219553303306521,0.3203292860751822,90
-0.1109433320497002,-0.0310456980607708,0.2099154980172843,-0.0918667258233418,0.0196407206927387,0.288692842667153,60
-0.0123917541474626,-0.0163918125223334,0.3556955041325247,0.0161226253801843,-0.01643243266361,0.3466364106259374,90
-0.1054843199125162,-0.0313562055376973,0.2433137747470834,-0.058304231075287,0.0442101463314524,0.2895155986055562,45
